id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,WhiteWon,BlackWon
1101751,San Agustin Open,Aviles ESP,2006,"Arias Garcia,D","Gonzalez Balbuena,Pablo",1/2-1/2,,C89,1872,0,0
1102961,17th Jozef Kochan Mem,Koszalin POL,2006,"Palosz,A","Rzoska,K",1/2-1/2,2161,C89,2139,0,0
1103360,San Agustin Open,Aviles ESP,2006,"Aido Espina,Sergio","Gonzalez Balbuena,Pablo",0-1,,C89,,0,1
1103956,CHN-RUS Chess Summit,Ergun CHN,2006,"Jakovenko,D",Zhang Zhong,1/2-1/2,2639,C89,2667,0,0
1104965,Open,Brasschaat BEL,2006,"Leenaerts,Robin","Basilio,Emilio",1-0,,C89,,1,0
1105522,Open,Brasschaat BEL,2006,"Verhulst,Tobias","Broeckmeyer,Walter",1/2-1/2,,C89,,0,0
1105994,3rd Dato Arthur Tan,Kuala Lumpur MAS,2006,Chong Chor Yuen,"Hendra,J",0-1,2202,C89,2122,0,1
1106560,Rudenko Mem,St Petersburg RUS,2006,"Komiagina,M","Aseeva,M",1/2-1/2,2131,C89,2335,0,0
1107245,3rd LGA Premium Cup,Nuernberg GER,2006,"Bromberger,S","Sobolevsky,L",1-0,2377,C89,2507,1,0
1107787,5th Kesarovski - Georgiev Mem,Sunny Beach BUL,2006,"Bozov,A","Marrero,M",1-0,1892,C89,2146,1,0
1108291,5th Open,Izmir TUR,2006,"Senturk,Ilhan","Karamahmutoglu,E",1/2-1/2,1992,C89,,0,0
1109060,12th DDS League and Open,Tuzla BIH,2006,"Rogovic,Ismet","Mihojlic,M",0-1,2092,C89,,0,1
1109499,XVI WSen,Arvier ITA,2006,"Klundt,K","Plachetka,J",1/2-1/2,2427,C89,2380,0,0
1110395,XVI WSen,Arvier ITA,2006,"Klundt,K","Kristiansen,E",1/2-1/2,2236,C89,2380,0,0
1110817,1st TCH-MNE,Herceg Novi MNE,2006,"Djukic,Ni","Lekic,D",1-0,2356,C89,2507,1,0
1111493,1st TCH-MNE,Herceg Novi MNE,2006,"Todorovic,J","Vajda,L",0-1,2524,C89,2363,0,1
1112277,1st TCH-MNE,Herceg Novi MNE,2006,"Ivanovic,Vojislav","Brenjo,S",0-1,2490,C89,,0,1
1112768,WJun,Yerevan ARM,2006,"Howell,D","Alaverdyan,G",1-0,2202,C89,2471,1,0
1113499,Goodbye Summer Open,Omis CRO,2006,"Brkic,I","Ivic,M",0-1,2253,C89,2188,0,1
1114049,WJun,Yerevan ARM,2006,"Babujian,L","Deepan Chakkravarthy,J",1/2-1/2,2501,C89,2394,0,0
1114948,Muensterland Open,Senden GER,2006,"Sharma,Da","Krallmann,M",1/2-1/2,2284,C89,2088,0,0
1115698,FSIM October,Budapest HUN,2006,"Brustkern,J","Werner,Di",1/2-1/2,2315,C89,2207,0,0
1116093,WJun Girls,Yerevan ARM,2006,"Kalashyan,V","Arutyunova,D",0-1,2362,C89,2026,0,1
1117454,IRT5,Sao Paulo BRA,2006,"Da Mata,L","Matos,G",1/2-1/2,1885,C89,2122,0,0
1118038,IRT5,Sao Paulo BRA,2006,"Evangelista,Ademar Pereira Jr","Rodrigo,E",1/2-1/2,1971,C89,,0,0
1118877,IRT5,Sao Paulo BRA,2006,"Jonas,Tiago Felipe S","Francelli,Derli",1/2-1/2,,C89,,0,0
1119290,WJun,Yerevan ARM,2006,"Pashikian,A","Brunello,S",1-0,2460,C89,2527,1,0
1119835,Vasylyshyn Mem,Lviv UKR,2006,"Kozakov,M","Kravtsiv,M",1/2-1/2,2446,C89,2456,0,0
1120675,FSIM October,Budapest HUN,2006,"Farago,S","Revesz,Z",1-0,2212,C89,2275,1,0
1121216,65th Ann FPX Festival,Sao Paulo BRA,2006,"Giaccio,A","Vescovi,G",0-1,2592,C89,2462,0,1
1121723,GpA,Cap d'Agde FRA,2006,"Negi,P","Kosteniuk,A",1-0,2534,C89,2538,1,0
1122435,Tal Memorial,Moscow RUS,2006,"Shirov,A","Leko,P",1/2-1/2,2741,C89,2720,0,0
1122924,10th OIBM,Bad Wiessee GER,2006,"Al Sayed,Mohamad","Kaplan,S",0-1,2402,C89,2486,0,1
1123338,Tal Memorial,Moscow RUS,2006,"Shirov,A","Aronian,L",0-1,2741,C89,2720,0,1
1124173,TCh-ROM Divizia A Masculin,Predeal ROM,2006,"Iordachescu,V","Vajda,L",1-0,2534,C89,2564,1,0
1124900,Festival Prefeitura,Sao Paulo BRA,2006,"Di Berardino,D","Vescovi,G",1/2-1/2,2592,C89,2370,0,0
1125425,Polyarniy Krug,Salekhard RUS,2006,"Matvienko,I","Chaychenko,Bogdan",1-0,,C89,2194,1,0
1125853,XV Asiad Men's Rapid,Doha QAT,2006,"Bakr,J","Abelgas,Rodolfo",1-0,,C89,2360,1,0
1126488,XV Asiad Men's Rapid,Doha QAT,2006,"Rimawi,B","Surbir,L",1-0,2095,C89,2317,1,0
1127241,Polyarniy Krug,Salekhard RUS,2006,"Gajsin,E","Mitkov,N2",1-0,1992,C89,2456,1,0
1127963,13th Open A,Zadar CRO,2006,"Kovacevic,A","Ascic,P",1-0,2387,C89,2541,1,0
1128641,Sub-Zt 2.3.4 Femino,Bogota COL,2006,"Franco,B","Panesso,Lina Maria",1-0,,C89,2097,1,0
1129279,Masters 2006-7,Hastings ENG,2006,"Britton,R","Hebden,M",1/2-1/2,2545,C89,2261,0,0
1130040,49th It,Reggio Emilia ITA,2007,"Iordachescu,V","Brunello,S",1-0,2460,C89,2564,1,0
1130575,1st ACP World Rapid Cup,Odessa UKR,2007,"Morozevich,A","Harikrishna,P",1-0,2673,C89,2741,1,0
1131289,1st ACP World Rapid Cup,Odessa UKR,2007,"Morozevich,A","Harikrishna,P",1-0,2673,C89,2741,1,0
1132052,Corus A,Wijk aan Zee NED,2007,"Anand,V","Aronian,L",1/2-1/2,2744,C89,2779,0,0
1132603,Stone Flower A,Nizhnij Tagil RUS,2007,"Lysyj,I","Ovetchkin,R",1/2-1/2,2534,C89,2576,0,0
1133025,Open,Marianske Lazne CZE,2007,"Oleinik,Petr","Kacr,Zbynek",1-0,,C89,,1,0
1133571,Corus B,Wijk aan Zee NED,2007,"Bologan,V","Sargissian,G",0-1,2658,C89,2658,0,1
1134330,XXIV SuperGM,Morelia/Linares MEX/ESP,2007,"Svidler,P","Aronian,L",1/2-1/2,2744,C89,2728,0,0
1134967,Aeroflot Open,Moscow RUS,2007,"Azarov,S","Kosintseva,T",1-0,2474,C89,2583,1,0
1135699,Aeroflot Open,Moscow RUS,2007,"Belov,Vl","Akopian,Vl",0-1,2700,C89,2600,0,1
1136104,XXIV SuperGM,Morelia/Linares MEX/ESP,2007,"Svidler,P","Leko,P",1/2-1/2,2749,C89,2728,0,0
1136607,23rd Open,Cappelle la Grande FRA,2007,"Grigoriants,S RUS","Lalic,B",1/2-1/2,2522,C89,2592,0,0
1137164,60th ch-RUS sf Urals,Nizhnij Tagil RUS,2007,"Nurtdinov,R","Matvienko,I",0-1,2192,C89,2086,0,1
1137762,zt 2.5 m,San Luis ARG,2007,"Ricardi,P","Salas,Cr",1-0,2418,C89,2527,1,0
1138479,Magistral Ruy Lopez,Zafra ESP,2007,"Perez Candelario,Man","Sargissian,G",0-1,2658,C89,2515,0,1
1139525,Open,Zagreb CRO,2007,"Purgar,I","Vajdic,Damir",1-0,,C89,1960,1,0
1140074,Amber Blindfold,Monte Carlo MNC,2007,"Leko,P","Kramnik,V",0-1,2766,C89,2749,0,1
1140888,Amber Rapid,Monte Carlo MNC,2007,"Anand,V","Aronian,L",1-0,2744,C89,2779,1,0
1141719,Amber Blindfold,Monte Carlo MNC,2007,"Anand,V","Leko,P",1/2-1/2,2749,C89,2779,0,0
1142172,Amber Rapid,Monte Carlo MNC,2007,"Svidler,P","Kramnik,V",1/2-1/2,2766,C89,2728,0,0
1142790,Amber Rapid,Monte Carlo MNC,2007,"Leko,P","Anand,V",1/2-1/2,2779,C89,2749,0,0
1143352,ch-Catalonia,Barcelona ESP,2007,"Molano Lafuente,I","Julbe Canet,J",1/2-1/2,2136,C89,1932,0,0
1144029,8th ch-Euro,Dresden GER,2007,"Jobava,Ba","Stern,R",1-0,2476,C89,2650,1,0
1144742,18th Pobeskydi Chance Cup,Frydek Mistek CZE,2007,"Balkova,A","Stojanas,J",0-1,2105,C89,1951,0,1
1145339,5th Arab Cities,Beirut LBN,2007,"Al Hisamawi,W","Elarbi,A",0-1,2246,C89,2144,0,1
1145936,8th ch-Euro,Dresden GER,2007,"Azarov,S","Kaplan,S",1/2-1/2,2429,C89,2571,0,0
1146476,8th ch-Euro,Dresden GER,2007,"Naiditsch,A","Gustafsson,J",0-1,2588,C89,2654,0,1
1146946,8th ch-Euro,Dresden GER,2007,"Galkin,A","Nielsen,PH",1-0,2649,C89,2590,1,0
1147744,Rapid Match,Yerevan ARM,2007,"Kramnik,V","Aronian,L",1-0,2759,C89,2772,1,0
1148447,TCh-RUS,Sochi RUS,2007,"Volokitin,And","Onischuk,Al",1/2-1/2,2663,C89,2654,0,0
1149014,Mitropa Cup Men,Szeged HUN,2007,"Kreisl,R","Brunello,S",1/2-1/2,2454,C89,2289,0,0
1149671,ch-USA,Stillwater USA,2007,"Perelshteyn,E","Onischuk,Al",1/2-1/2,2663,C89,2531,0,0
1150422,Enci Limburg Open,Maastricht NED,2007,"Larmuseau,Mi","Hahn,Ge",0-1,2005,C89,1850,0,1
1151004,Okie Open,Tulsa USA,2007,"Morgan,James E.","Dutiel,Tony",0-1,,C89,,0,1
1151573,FSGM June,Budapest HUN,2007,"Citak,S","Vajda,L",0-1,2549,C89,2358,0,1
1152035,ch-NED,Hilversum NED,2007,"Smeets,J","Sokolov,Iv NED",1/2-1/2,2655,C89,2552,0,0
1152611,zt 2.4,Sao Paulo BRA,2007,"Fier,A","Milos,G",1/2-1/2,2579,C89,2499,0,0
1153040,King's Tournament,Bazna ROM,2007,"Sokolov,And1","Beliavsky,A",1/2-1/2,2648,C89,2584,0,0
1153565,11th Master Open,Voronezh RUS,2007,"Chadaev,N","Nadeev,S",0-1,2308,C89,2486,0,1
1154148,III EUICC,Arvier ITA,2007,"Sulskis,S","Zimina,O",1-0,2377,C89,2528,1,0
1154780,III EUICC,Arvier ITA,2007,"Sulskis,S","Brunello,S",1-0,2454,C89,2528,1,0
1155432,Sparkassen GM,Dortmund GER,2007,"Anand,V","Leko,P",1/2-1/2,2738,C89,2786,0,0
1155952,Asian Youth BU16,Tashkent UZB,2007,"Erkinjonov,Husanboy","Sultanov,Izzatilla",0-1,,C89,,0,1
1156573,ch-IRL,Dublin IRL,2007,"Normoyle,L","Hebden,M",0-1,2519,C89,1757,0,1
1157195,White Nights,St Petersburg RUS,2007,"Egorova,Ek","Babakhin,Anton",1-0,,C89,2119,1,0
1157767,XX Ciudad de Leon,Leon ESP,2007,"Ponomariov,R","Anand,V",0-1,2786,C89,2717,0,1
1158529,12th European Maccabi Games,Rome ITA,2007,"Kleymann,J","Davidov,S",1/2-1/2,2326,C89,2023,0,0
1159296,Canadian Open,Ottawa CAN,2007,"Michielsen,J","Atalik,S",0-1,2564,C89,2314,0,1
1159928,12th European Maccabi Games,Rome ITA,2007,"Fraas,M","Degtiarev,E",1-0,2385,C89,2175,1,0
1160532,ChIP,Paris FRA,2007,"Vachier Lagrave,M","Fressinet,L",1/2-1/2,2646,C89,2595,0,0
1160994,XII Open,Balaguer ESP,2007,"Pages Jane,J","Mascaro March,P",0-1,2390,C89,1817,0,1
1161749,Heart of Finland,Jyvaskyla FIN,2007,"Rantanen,Y","Lyly,S",1-0,2060,C89,2357,1,0
1162221,Sun Pawn Open,Ilichevsk UKR,2007,"Demidiukov,E","Sheremet,Stanislav",1-0,,C89,2126,1,0
1162932,8th It,Montreal CAN,2007,"Ivanchuk,V","Kamsky,G",1/2-1/2,2718,C89,2762,0,0
1163602,8th It,Montreal CAN,2007,"Sutovsky,E","Short,N",1/2-1/2,2683,C89,2656,0,0
1164083,29th Politiken Cup,Copenhagen DEN,2007,"Vos,C","Thorhallsson,G",0-1,2195,C89,2071,0,1
1164592,29th Politiken Cup,Copenhagen DEN,2007,"De Firmian,N","Sargissian,G",1/2-1/2,2667,C89,2540,0,0
1165114,Najdorf Mem GpA,Grodzisk Mazowiecki POL,2007,"Sulskis,S","Malaniuk,V",0-1,2522,C89,2537,0,1
1165820,ch-Gdansk,Gdansk POL,2007,"Pioch,Z","Kobus,S",1-0,1706,C89,2209,1,0
1166131,GM,Biel SUI,2007,"Motylev,A","Onischuk,Al",1/2-1/2,2650,C89,2648,0,0
1166658,FSGM August,Budapest HUN,2007,"Bromberger,S","Vajda,L",0-1,2547,C89,2500,0,1
1167614,HZ Open,Vlissingen NED,2007,"Stellwagen,D","Sebag,M",1-0,2491,C89,2631,1,0
1168351,ch-AUT,Tweng AUT,2007,"Neubauer,M","Ragger,M",1/2-1/2,2529,C89,2456,0,0
1168987,RC Sport Open,Ceska Trebova CZE,2007,"Nemcova,Kat","Bobras,P",1-0,2558,C89,2245,1,0
1169671,ch-Euro IBCA,Durham ENG,2007,"Papadopoulos,Christos","Boer,Jan",0-1,,C89,,0,1
1170096,Chess Classic Rapid Prelim,Mainz GER,2007,"Bacrot,E","Anand,V",1/2-1/2,2792,C89,2695,0,0
1170718,Acropolis Open,Athens GRE,2007,"Nikolaidis,I","Banikas,H",1/2-1/2,2567,C89,2525,0,0
1171081,VIII Open,Tarragona ESP,2007,"Carlsson,P","Luke Brezmes,C",1-0,2032,C89,2480,1,0
1171601,Open A,Polanica Zdroj POL,2007,"Dobrowolski,A","Bugalski,M",1/2-1/2,2267,C89,2338,0,0
1172167,IV RUS-CHN Match,Nizhniy Novgorod RUS,2007,Wang Hao,"Jakovenko,D",1/2-1/2,2735,C89,2624,0,0
1173392,NH Chess Tournament,Amsterdam NED,2007,"Smeets,J","Khalifman,A",1/2-1/2,2632,C89,2538,0,0
1173909,Masters,Trieste ITA,2007,"Pasquotto,M","Miele,R",1-0,1900,C89,1960,1,0
1174884,Masters,Trieste ITA,2007,"Pasquotto,M","Milazzo,M",0-1,1971,C89,1960,0,1
1175409,ch-Africa Women,Windhoek NAM,2007,"Amadasun,R","Vilhete,Vania Fausto da T",1-0,,C89,1913,1,0
1176097,ch-Africa Women,Windhoek NAM,2007,"Omoragbon,Doris","Solomons,A",0-1,1865,C89,,0,1
1176952,ch-Africa Women,Windhoek NAM,2007,"Mudongo,B","Vilhete,Vania Fausto da T",1-0,,C89,1941,1,0
1177303,WCh,Mexico City MEX,2007,"Svidler,P","Leko,P",1/2-1/2,2751,C89,2735,0,0
1177972,17th ch-EU U18 Girls,Sibenik CRO,2007,"Orlyanskaya,D","Virag,C",1-0,1892,C89,2092,1,0
1178533,Czech Coal,Carlsbad CZE,2007,"Shirov,A","Akopian,Vl",1-0,2708,C89,2735,1,0
1179172,17th ch-EU U16 Boys,Sibenik CRO,2007,"Recuero Guerra,D","Goganov,A",1/2-1/2,2309,C89,2378,0,0
1179723,WCh,Mexico City MEX,2007,"Anand,V","Svidler,P",1-0,2735,C89,2792,1,0
1180336,17th ch-EU U16 Boys,Sibenik CRO,2007,"Rasulov,V","Goganov,A",1-0,2309,C89,2297,1,0
1180954,WCh,Mexico City MEX,2007,"Anand,V","Aronian,L",1/2-1/2,2750,C89,2792,0,0
1181369,Open,Miami USA,2007,"Becerra Rivero,J","Hecht,Eric",1-0,,C89,2559,1,0
1181873,WCh,Mexico City MEX,2007,"Anand,V","Leko,P",1/2-1/2,2751,C89,2792,0,0
1182282,23rd ECC Men,Kemer TUR,2007,"Kotronias,V","Asrian,K",1/2-1/2,2623,C89,2614,0,0
1182768,WJun,Yerevan ARM,2007,"Stellwagen,D","Pashikian,A",1-0,2534,C89,2639,1,0
1183402,23rd ECC Men,Kemer TUR,2007,"Galkin,A","Sargissian,G",1/2-1/2,2673,C89,2608,0,0
1183994,Open,Winterthur SUI,2007,"Caruana,F","Jenni,F",0-1,2511,C89,2594,0,1
1184698,3rd Arctic Cup,Salekhard RUS,2007,"Musakaev,E","Matvienko,I",1-0,2247,C89,2335,1,0
1185332,TCh-ROU Superliga,Predeal ROU,2007,"Motylev,A","Vajda,L",1/2-1/2,2564,C89,2645,0,0
1186068,CECLUB Finals,Calvia ESP,2007,"Vallejo Pons,F","Sargissian,G",1-0,2673,C89,2660,1,0
1187130,IV Open,Calvia ESP,2007,"Fernandez Romero,Ern","Thomassen,J",1-0,2263,C89,2459,1,0
1187913,27th DOCC,Leiden NED,2007,SPIKE,TZJEZZ,1-0,,C89,,1,0
1188709,ETCC,Crete GRE,2007,"Kulaots,K","Nyback,T",1/2-1/2,2565,C89,2547,0,0
1189144,ETCC,Crete GRE,2007,"Volokitin,And","Fressinet,L",1/2-1/2,2654,C89,2678,0,0
1189792,ETCC,Crete GRE,2007,"Agopov,M","Gustafsson,J",1/2-1/2,2606,C89,2440,0,0
1190333,Promesas,Ronda ESP,2007,"Naranjo Moreno,A","Fernandez Siles,L",0-1,2310,C89,2255,0,1
1190869,ETCC w,Crete GRE,2007,"Lahno,Kateri","Kosteniuk,A",1-0,2515,C89,2459,1,0
1191437,Tal Mem,Moscow RUS,2007,"Ivanchuk,V","Jakovenko,D",1/2-1/2,2710,C89,2787,0,0
1191973,World Blitz,Moscow RUS,2007,"Shirov,A","Grischuk,A",0-1,2715,C89,2739,0,1
1192540,WYb16,Kemer TUR,2007,"Liao,C","Tofte,S",0-1,2107,C89,1760,0,1
1193138,20th Belgrade Trophy,Belgrade SRB,2007,"Markovic,Predrag","Vajic,G",0-1,2029,C89,,0,1
1193813,20th Belgrade Trophy,Belgrade SRB,2007,"Damjanovic,L","Brujic,B",0-1,2227,C89,2119,0,1
1194715,World Cup,Khanty-Mansiysk RUS,2007,"Lima,Da","Grischuk,A",1/2-1/2,2715,C89,2487,0,0
1195219,World Cup,Khanty-Mansiysk RUS,2007,"Almasi,Z","Jakovenko,D",1/2-1/2,2710,C89,2691,0,0
1195782,Festival Internacional de Xadrez,Americana BRA,2007,"Tsuboi,E","Perdomo,L",1/2-1/2,2391,C89,2334,0,0
1196427,World Cup,Khanty-Mansiysk RUS,2007,"Shirov,A","Jakovenko,D",1-0,2710,C89,2739,1,0
1197114,Parsvnath ch-Commonwealth,New Delhi IND,2007,"Ramnath,B","Matta,V",1/2-1/2,2281,C89,2115,0,0
1197818,Festival Internacional de Xadrez,Americana BRA,2007,"Mekhitarian,K","Perdomo,L",1-0,2391,C89,2428,1,0
1198552,World Cup,Khanty-Mansiysk RUS,2007,"Shirov,A","Karjakin,Sergey",1-0,2694,C89,2739,1,0
1199548,ch-Marshall CC,New York USA,2007,"Ostrovskiy,Ale","Kopiecki,E",0-1,2147,C89,,0,1
1200187,60th ch-RUS Superfinal,Moscow RUS,2007,"Jakovenko,D","Svidler,P",1/2-1/2,2732,C89,2710,0,0
1200813,57th ch-RUS w,Moscow RUS,2007,"Tairova,E","Gunina,V",1-0,2359,C89,2391,1,0
1201557,Premier,Hastings ENG,2007,"Ringor,Rodrigo","Lenier,J",1-0,1819,C89,,1,0
1202217,68th ch-ARM,Yerevan ARM,2008,"Pashikian,A","Babujian,L",1/2-1/2,2439,C89,2556,0,0
1203501,ASEAN Masters Circuit WIM,Tarakan INA,2008,"Dewi,Aa Citra","Verdiana,N",1/2-1/2,1890,C89,,0,0
1204075,Corus B,Wijk aan Zee NED,2008,"Stellwagen,D","Harikrishna,P",1/2-1/2,2664,C89,2625,0,0
1204843,Corus B,Wijk aan Zee NED,2008,"Smeets,J","Bacrot,E",0-1,2700,C89,2573,0,1
1205461,Corus A,Wijk aan Zee NED,2008,"Polgar,Ju","Leko,P",1/2-1/2,2753,C89,2707,0,0
1206050,Corus C,Wijk aan Zee NED,2008,"Nijboer,F","Negi,P",1-0,2526,C89,2578,1,0
1206821,6th Gibtelecom Masters,Gibraltar ENG,2008,Shen Yang,"Hebden,M",1/2-1/2,2530,C89,2429,0,0
1207580,6th Gibtelecom Masters,Gibraltar ENG,2008,"Van Haastert,E","Tofte,S",1-0,2108,C89,2416,1,0
1208288,6th ch-PriFO Men,Kazan RUS,2008,"Shakirov,R","Kurninov,Andrey",1-0,,C89,2148,1,0
1208815,Corus B,Wijk aan Zee NED,2008,Hou Yifan,"Cheparinov,I",1/2-1/2,2713,C89,2527,0,0
1209479,Corus A,Wijk aan Zee NED,2008,"Polgar,Ju","Aronian,L",1/2-1/2,2739,C89,2707,0,0
1210328,Corus C,Wijk aan Zee NED,2008,"Caruana,F","Negi,P",1-0,2526,C89,2598,1,0
1211195,6th Gibtelecom Masters,Gibraltar ENG,2008,"Berg,E","Hebden,M",1-0,2530,C89,2583,1,0
1211868,16th FAJR Open,Urmia IRI,2008,"Shamsi,M","Babujian,L",1-0,2439,C89,2145,1,0
1212426,Velammal 45th National A ch-IND,Chennai IND,2008,"Deepan,C","Negi,P",1-0,2526,C89,2491,1,0
1213071,4th Open A,Moscow RUS,2008,"Geller,J","Naiditsch,A",1/2-1/2,2638,C89,2511,0,0
1214077,Velammal 45th National A ch-IND,Chennai IND,2008,"Sethuraman,S","Shetty,R",1-0,2320,C89,2424,1,0
1214946,4th Open A,Moscow RUS,2008,"Pruess,D","Inants,A",1/2-1/2,2241,C89,2431,0,0
1215349,XXV SuperGM,Morelia/Linares MEX/ESP,2008,"Anand,V","Aronian,L",0-1,2739,C89,2799,0,1
1215931,10th TCh-Euro sen,Dresden GER,2008,"Ehlert,J","Gabrielsen,O",0-1,1754,C89,2053,0,1
1216516,XXV SuperGM,Morelia/Linares MEX/ESP,2008,"Shirov,A","Leko,P",1/2-1/2,2753,C89,2755,0,0
1217151,58th ch-RUS w 1st liga,Smolensk RUS,2008,"Mustafina,S","Kulikova,Ekaterina",1-0,,C89,2001,1,0
1217948,4th Rectors Cup,Belgorod RUS,2008,"Danin,A","Melkumyan,H",1/2-1/2,2485,C89,2480,0,0
1218384,XXV SuperGM,Morelia/Linares MEX/ESP,2008,"Shirov,A","Aronian,L",1/2-1/2,2739,C89,2755,0,0
1219471,XXIII Open,Reykjavik ISL,2008,"Hammer,J","Moradiabadi,E",1-0,2506,C89,2441,1,0
1221295,ch-UKR Girls u20,Odessa UKR,2008,"Chulivska,V","Stasenko,J",1-0,1961,C89,2291,1,0
1222086,Bundesliga 2007-8,Hamburg GER,2008,"Stellwagen,D","Gustafsson,J",0-1,2607,C89,2625,0,1
1222683,Bundesliga 2007-8,Eppingen GER,2008,"Parligras,M","Gyimesi,Z",1/2-1/2,2605,C89,2574,0,0
1223808,ch-UKR Girls u20,Odessa UKR,2008,"Zingaylo,A","Stasenko,J",1/2-1/2,1961,C89,2090,0,0
1224636,TCh-AUT 1st Bundesliga 2007-8,Graz AUT,2008,"Ragger,M","Beliavsky,A",0-1,2638,C89,2530,0,1
1225207,Amber Blindfold,Nice FRA,2008,"Ivanchuk,V","Aronian,L",1/2-1/2,2739,C89,2751,0,0
1225701,Jack Speigel Memorial,Southend ENG,2008,"Wells,P","Hebden,M",1/2-1/2,2530,C89,2520,0,0
1226417,Amber Rapid,Nice FRA,2008,"Anand,V","Aronian,L",1/2-1/2,2739,C89,2799,0,0
1226928,Spring Open,Belgrade SCG,2008,"Kerecki,L","Janic,D",1-0,1813,C89,2169,1,0
1227591,Spring Open,Belgrade SCG,2008,"Marinkov,S","Brujic,B",0-1,2242,C89,2061,0,1
1228089,FKB ch-USA Qualifier,Tulsa USA,2008,"Akopian,R","Graham,S",0-1,2084,C89,2134,0,1
1228526,TCh-RUS,Dagomys RUS,2008,"Volokitin,And","Kurnosov,I",1/2-1/2,2593,C89,2684,0,0
1229683,TCh-RUS,Dagomys RUS,2008,"Shirov,A","Jakovenko,D",1/2-1/2,2711,C89,2740,0,0
1231246,K41 Scandinavian Open,Valby DEN,2008,"Smith,Ax","Pedersen,Da",1-0,2258,C89,2458,1,0
1231799,TCh-RUS,Dagomys RUS,2008,Wang Hao,"Grischuk,A",1-0,2716,C89,2684,1,0
1232395,TCh-RUS,Dagomys RUS,2008,"Shomoev,A","Grischuk,A",0-1,2716,C89,2559,0,1
1232952,II Ruy Lopez Masters,Merida ESP,2008,"Caruana,F","Sargissian,G",0-1,2676,C89,2598,0,1
1233743,V Magistral da Hebraica,Sao Paulo BRA,2008,"Mekhitarian,K","Greenfeld,A",1/2-1/2,2575,C89,2466,0,0
1234335,ch-Nordic Girls U20,Haraldsheim NOR,2008,"Tjolsen,K","Hansen,Herb",1-0,1710,C89,2066,1,0
1234881,ch-Odessa Region,Odessa UKR,2008,"Mirzoev, Emil","Chernetskiy,M",0-1,2116,C89,,0,1
1235552,IX EICC,Plovdiv BUL,2008,"Colovic,A","Ivanisevic,I",0-1,2649,C89,2493,0,1
1236133,II Open,La Laguna ESP,2008,"Ortells Perez,V","De Leon Rodriguez,Jose Carlos",1/2-1/2,,C89,2096,0,0
1236536,IX EICC,Plovdiv BUL,2008,"Colovic,A","Beckhuis,G",0-1,2350,C89,2493,0,1
1237319,IX EICC,Plovdiv BUL,2008,"Vachier Lagrave,M","Jenni,F",1-0,2550,C89,2632,1,0
1238299,IX EICC,Plovdiv BUL,2008,"Vachier Lagrave,M","Kurnosov,I",1-0,2593,C89,2632,1,0
1239002,IX EICC,Plovdiv BUL,2008,"Sebag,M","Ivanisevic,I",1/2-1/2,2649,C89,2521,0,0
1239514,Kaupthing Open,Differdange LUX,2008,"Frolyanov,D","Thorfinnsson,Bj",1-0,2417,C89,2553,1,0
1240127,ENCI Limburg Open,Maastricht NED,2008,"Beijerink,Nick","Leentjens,G",1-0,1849,C89,,1,0
1240627,Mayors Cup Open,Mumbai IND,2008,"Bharat,L","Anwesh,U",0-1,2178,C89,1881,0,1
1241656,Frank K Berry ch-USA,Tulsa USA,2008,"Ivanov,AV USA","Friedel,J",1/2-1/2,2484,C89,2560,0,0
1242300,Mayors Cup Open,Mumbai IND,2008,"Roop,S","Korgaonkar,S",1-0,1824,C89,2022,1,0
1242752,Mayors Cup Open,Mumbai IND,2008,"Jadhav,R","Pandit,A",0-1,2158,C89,1876,0,1
1243334,TCh-FRA Top 16 Poule Basse,Evry FRA,2008,"Bacrot,E","Sargissian,G",1-0,2643,C89,2705,1,0
1244240,Karen Asrian Mem,Yerevan ARM,2008,"Leko,P","Aronian,L",1/2-1/2,2763,C89,2741,0,0
1244901,Aerosvit,Foros UKR,2008,"Svidler,P","Jakovenko,D",1/2-1/2,2711,C89,2746,0,0
1245430,Karen Asrian Mem,Yerevan ARM,2008,"Leko,P","Sargissian,G",1/2-1/2,2643,C89,2741,0,0
1246165,Aerosvit,Foros UKR,2008,"Volokitin,And","Svidler,P",1/2-1/2,2746,C89,2684,0,0
1246706,Karen Asrian Mem,Yerevan ARM,2008,"Morozevich,A","Leko,P",1/2-1/2,2741,C89,2774,0,0
1247211,Open,Teplice CZE,2008,"Slivova,V","Kudela,S",1/2-1/2,2017,C89,1468,0,0
1247885,12th North American FIDE Inv,Chicago USA,2008,Yuan Yuanling,"Stamnov,A",1-0,2239,C89,2119,1,0
1248626,Open,Teplice CZE,2008,"Kudela,S","Kolar,Da",1-0,1901,C89,2017,1,0
1249631,ChInt Open,Paris FRA,2008,"Vachier Lagrave,M","Kosteniuk,A",1-0,2523,C89,2632,1,0
1250801,7th Open,La Fere FRA,2008,"Ringoir,T","Ilan,L",1-0,2013,C89,2321,1,0
1251327,Sparkassen,Dortmund GER,2008,"Leko,P","Naiditsch,A",1/2-1/2,2624,C89,2741,0,0
1251869,9th Karpov,Poikovsky RUS,2008,"Sutovsky,E","Jakovenko,D",1/2-1/2,2709,C89,2654,0,0
1252495,Maestro Open,Berdsk RUS,2008,"Abdulmanova,A","Belyikh,A",0-1,1999,C89,1803,0,1
