id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,White Short Castle,White Long Castle,Black Short Castle,Black Long Castle,Opposite side castling,WhiteWon,BlackWon,Moves,WhiteFinalPiecesCount,BlackFinalPiecesCount,FinalPiecesCount,QueenTrade
1708214,79th Tata Steel GpA,Wijk aan Zee ,2017,"Harikrishna,P","Aronian,L",1/2-1/2,2780,C89,2766,1,0,1,0,0,0,0,49,6,5,11,1
1708981,Portuguese Honra 2016-17,Lisbon ,2017,"Santos,Jose Guilherme B Lima","Dias,Ricardo Pedro Cruz",0-1,2123,C89,1878,1,0,1,0,0,0,1,31,9,8,17,0
1709554,Portuguese Honra 2016-17,Lisbon ,2017,"Santos,Mi","Dias,Ricardo Pedro Cruz",1/2-1/2,2123,C89,1936,1,0,1,0,0,0,0,47,8,7,15,1
1710287,9th Chennai Open 2017,Chennai ,2017,"Hemanth,R","Arjun,C Krishnamachari",0-1,1671,C89,2231,1,0,1,0,0,0,1,59,4,5,9,0
1711167,3rd Floripa Open 2017,Florianopolis ,2017,"Sztokbant,B","Medeiros,Thauane Ferreira",1/2-1/2,1972,C89,2172,1,0,1,0,0,0,0,40,4,3,7,1
1711842,79th Tata Steel GpB,Wijk aan Zee ,2017,"Bok,B","Grandelius,N",1/2-1/2,2642,C89,2608,1,0,1,0,0,0,0,36,4,4,8,1
1712973,Turkish Cup 2017,Antalya ,2017,"Uzunoglu,Yusuf","Suzan,U",0-1,1843,C89,,1,0,1,0,0,0,1,31,10,9,19,0
1713514,Turkish Cup 2017,Antalya ,2017,"Ersoy,E","Aydin,Leyla",1/2-1/2,1348,C89,1611,1,0,1,0,0,0,0,50,4,2,6,1
1714280,Gibraltar Masters 2017,Caleta ,2017,"Ganguly,S","Batchimeg,Tuvshintugs",1-0,2390,C89,2657,1,0,1,0,0,1,0,41,7,7,14,1
1714943,TCh-CZE 1 Liga Vychod,Czech Republic ,2017,"Studeny,R","Novosadova,K",0-1,2176,C89,2069,1,0,1,0,0,0,1,40,4,4,8,0
1715596,Aeroflot Open A 2017,Moscow ,2017,"Paravyan,D","Swiercz,D",0-1,2645,C89,2525,1,0,1,0,0,0,1,37,9,7,16,0
1716202,Sharjah Grand Prix 2017,Sharjah ,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2785,C89,2796,1,0,1,0,0,0,0,43,4,4,8,1
1716902,77th Noteboom Open,Leiden ,2017,"Pijpers,A","Becx,C",1-0,2092,C89,2445,1,0,1,0,0,1,0,28,9,7,16,0
1717411,Aeroflot Open B 2017,Moscow ,2017,"Esenov,An","Korchmar,V",1-0,2409,C89,2302,1,0,1,0,0,1,0,28,8,6,14,0
1717927,TCh-CZE Extraliga 2016-17,Czech Republic ,2017,"Miton,K","Michalik,P",1/2-1/2,2554,C89,2612,1,0,1,0,0,0,0,41,8,5,13,0
1718600,Brazil Open 2017,Joao Pessoa ,2017,"Ribeiro,Matheus Cavalcante","De Lima,Francisco Andre Da Silv",1-0,1666,C89,2142,1,0,1,0,0,1,0,49,4,3,7,1
1719390,TCh-SWE Superettan,Sweden ,2017,"Lindberg,Be","Ertan,C",1-0,2359,C89,2387,1,0,1,0,0,1,0,47,4,5,9,1
1720112,TCh-SWE Superettan,Sweden ,2017,"Lindberg,Be","Sorensen,Hampus",1-0,1888,C89,2387,1,0,1,0,0,1,0,39,9,7,16,0
1720749,TCh-CZE Extraliga 2016-17,Czech Republic ,2017,"Jansa,Vl","Zilka,S",0-1,2524,C89,2409,1,0,1,0,0,0,1,49,3,3,6,1
1721497,ch-USA 2017,Saint Louis ,2017,"Shabalov,A","Kamsky,G",1/2-1/2,2659,C89,2556,1,0,1,0,0,0,0,33,6,6,12,1
1722063,ch-DEN 2017,Skorping ,2017,"Sylvan,J","Hansen,Mads3",0-1,2444,C89,2425,1,0,1,0,0,0,1,51,5,4,9,0
1722834,World Schools U17 2017,Iasi ,2017,"Macovei,Andrei","Zubcu,Vlad-George",1-0,2127,C89,2329,1,0,1,0,0,1,0,40,5,3,8,1
1723495,15th Red River Shootout,Davis ,2017,"Fiorini,Phillip James","Berry,Ja",1-0,1884,C89,1514,1,0,1,0,0,1,0,39,9,6,15,0
1724140,Queima das Fitas Open,Coimbra ,2017,"Santos,Ricardo Alexandre Luis","Dias,Ricardo Pedro Cruz",1-0,2142,C89,1901,1,0,1,0,0,1,0,34,7,6,13,1
1724756,ch-CZE 2017,Ostrava ,2017,"Postupa,P2","Biolek,R1",1/2-1/2,2445,C89,2202,1,0,1,0,0,0,0,38,6,6,12,0
1725385,Kvibergspelen 2017,Gothenburg ,2017,"Lindberg,Be","Sorensen,Hampus",1/2-1/2,2103,C89,2387,1,0,1,0,0,0,0,30,9,9,18,0
1725936,Asian Juniors 2017,Shiraz ,2017,"Koniahli,Malek","Moradi,A",1-0,2218,C89,1995,1,0,1,0,0,1,0,18,11,10,21,0
1726337,23rd Sigeman & Co 2017,Malmo ,2017,"Short,N","Grandelius,N",1/2-1/2,2665,C89,2688,1,0,1,0,0,0,0,70,4,3,7,1
1727324,Moscow Grand Prix 2017,Moscow ,2017,"Vachier Lagrave,M","Adams,Mi",1/2-1/2,2747,C89,2795,1,0,1,0,0,0,0,27,10,9,19,1
1727839,5th POL-HUN Open 2017,Katowice ,2017,"Cukrowski,F","Waruga,W",1-0,1969,C89,2431,1,0,1,0,0,1,0,49,4,5,9,1
1728595,52nd Capablanca Mem Open,Matanzas ,2017,"Fernandez Cardoso,A","Marrero Lopez,Yan",1-0,2242,C89,2445,1,0,1,0,0,1,0,47,6,5,11,0
1729348,18th ch-EUR Indiv 2017,Minsk ,2017,"Mastrovasilis,D","Sargissian,G",1-0,2650,C89,2580,1,0,1,0,0,1,0,30,9,7,16,0
1729895,5th Norway Blitz 2017,Stavanger ,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2793,C89,2796,1,0,1,0,0,0,0,40,5,4,9,1
1730555,ch-GER Youth U18 Girls,Willingen ,2017,"Leser,Katrin","Yi,Wendy",1/2-1/2,1693,C89,1940,1,0,1,0,0,0,0,47,6,5,11,1
1731292,ch-GER Youth U25 2017,Willingen ,2017,"Ostra,Noah","Arndt,Magnus",0-1,2017,C89,1667,1,0,1,0,0,0,1,21,9,10,19,0
1731726,5th Norway Chess 2017,Stavanger ,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2793,C89,2796,1,0,1,0,0,0,0,39,4,4,8,1
1732378,Wisconsin International,Madison ,2017,"Nakar,Ey","Madison,J",1-0,1981,C89,2476,1,0,1,0,0,1,0,31,9,9,18,0
1732924,9th Rheinland-Pfalz Open 2017,Lambsheim ,2017,"Schott,R","Keller,Yannik",1/2-1/2,1829,C89,1965,1,0,1,0,0,0,0,54,4,2,6,1
1735018,11th World Teams 2017,Khanty-Mansiysk ,2017,"Areshchenko,A","Urkedal,F",1/2-1/2,2541,C89,2649,1,0,1,0,0,0,0,41,5,4,9,0
1735702,11th World Teams 2017,Khanty-Mansiysk ,2017,"Areshchenko,A","Sasikiran,K",1/2-1/2,2669,C89,2649,1,0,1,0,0,0,0,27,9,9,18,1
1736219,20th Pirc Memorial 2017,Maribor ,2017,"Kovac,B","Janzekovic,K",1-0,2033,C89,2225,1,0,1,0,0,1,0,47,4,3,7,1
1736960,GCT Rapid TB Paris 2017,Paris ,2017,"Vachier Lagrave,M","Carlsen,M",1/2-1/2,2832,C89,2796,1,0,1,0,0,0,0,34,8,8,16,1
1737546,Baltic Cup 2017,Darlowo ,2017,"Kanarek,M","Kowalski,Igor",1-0,2232,C89,2530,1,0,1,0,0,1,0,19,10,11,21,0
1737945,GCT Rapid YourNextMove,Leuven ,2017,"Ivanchuk,V","Carlsen,M",1/2-1/2,2832,C89,2738,1,0,1,0,0,0,0,33,9,5,14,0
1738530,GCT Blitz YourNextMove,Leuven ,2017,"Ivanchuk,V","Aronian,L",1-0,2793,C89,2738,1,0,1,0,0,1,0,25,10,8,18,0
1739012,2nd Baskent University Open,Ankara ,2017,"Baylav,Can","Karagollu,A",0-1,2083,C89,2001,1,0,1,0,0,0,1,28,10,9,19,0
1739530,Batumi Municipality Cup,Batumi ,2017,"Ghvamberia,N","Tereladze,S",0-1,2143,C89,2264,1,0,1,0,0,0,1,38,8,7,15,0
1740152,Najdorf Mem Open A 2017,Warsaw ,2017,"Janik,Igor","Kowalski,Igor",1-0,2226,C89,2425,1,0,1,0,0,1,0,37,7,6,13,0
1740778,Najdorf Mem Open A 2017,Warsaw ,2017,"Sadzikowski,D","Kujawski,A",1-0,2300,C89,2563,1,0,1,0,0,1,0,51,5,5,10,1
1741552,TCh-TUR Clubs 2017,Konya ,2017,"Danaci,Turhan Can","Nazli,Sertan",0-1,1632,C89,1557,1,0,1,0,0,0,1,29,11,10,21,0
1742070,TCh-TUR Clubs 2017,Konya ,2017,"Biteker,Merdan","Tabak,Orcun Semi",0-1,1701,C89,,1,0,1,0,0,0,1,27,9,10,19,1
1742571,South African Open 2017,Durban ,2017,"Mazibuko,Khanya","Bhawoodien,S",1/2-1/2,2066,C89,1808,1,0,1,0,0,0,0,46,4,4,8,1
1743313,28th Czech Open A 2017,Pardubice ,2017,"Brkic,A","Rafiee,M",1-0,2345,C89,2565,1,0,1,0,0,1,0,31,7,6,13,1
1743867,28th Czech Open A 2017,Pardubice ,2017,"Das,Say","Kantor,G",1-0,2481,C89,2399,1,0,1,0,0,1,0,50,5,4,9,1
1744629,Millennials Match U17,Saint Louis ,2017,"Smirnov,Ant","Burke,John M",1/2-1/2,2479,C89,2495,1,0,1,0,0,0,0,52,4,4,8,1
1745423,30th Kiel Open 2017,Kiel ,2017,"Schramm,B","Weber,Andre1",1-0,1795,C89,2036,1,0,1,0,0,1,0,41,9,8,17,0
1746080,10th Arad Open 2017,Arad ,2017,"Dracea,Gheorghe","Costachi,M",0-1,2423,C89,1917,1,0,1,0,0,0,1,24,10,9,19,0
1746539,FSGM August 2017,Budapest ,2017,"Hoeglauer,Patrick","Sean,W",1-0,2417,C89,2310,1,0,1,0,0,1,0,38,7,7,14,0
1747167,14th Avicenna Open 2017,Hamedan ,2017,"Bogdanovich,S","Savchenko,B",1-0,2602,C89,2570,1,0,1,0,0,1,0,41,7,5,12,0
1747835,TCh-SRB Premier 2017,Ruma ,2017,"Todorovic,GM","Brenjo,S",1/2-1/2,2436,C89,2446,1,0,1,0,0,0,0,31,11,10,21,0
1748383,FIDE World Cup 2017,Tbilisi ,2017,"Kovalenko,I","Kravtsiv,M",0-1,2670,C89,2634,1,0,1,0,0,0,1,72,2,5,7,1
1749383,TCh-SRB Premier 2017,Ruma ,2017,"Oparin,G","Brenjo,S",1/2-1/2,2436,C89,2616,1,0,1,0,0,0,0,54,6,5,11,1
1750187,TCh-POL 2nd League 2017,Szklarska Poreba ,2017,"Kujawski,A","Smagalski,S",1-0,1908,C89,2245,1,0,1,0,0,1,0,57,3,2,5,0
1751049,World Youth Girl U16 2017,Montevideo ,2017,"Malan,Lucia","Pandey,Ritika",1/2-1/2,1652,C89,1774,1,0,1,0,0,0,0,29,8,6,14,0
1751601,5th Asian Indoor Women,Ashgabat ,2017,"Shamima,A","Sachdev,T",1/2-1/2,2391,C89,2136,1,0,1,0,0,0,0,42,8,7,15,1
1752281,XXIII Trevias Open 2017,Trevias ,2017,"Suarez Fernandez,P","Aguera Naredo,J",0-1,2382,C89,2069,1,0,1,0,0,0,1,44,3,3,6,1
1752986,5th Asian U23 Men Rapid,Ashgabat ,2017,"Priasmoro,Novendra","Saif,Malek",1-0,1956,C89,2411,1,0,1,0,0,1,0,59,2,0,2,1
1753863,2nd Yerevan Open 2017,Yerevan ,2017,"Bagheri,Maziar","Pogosyan,Stefan",0-1,2349,C89,2285,1,0,1,0,0,0,1,29,10,9,19,1
1754387,5th Asian U23 Men Blitz,Ashgabat ,2017,"Atabayev,Y","Saif,Malek",1/2-1/2,1956,C89,2437,1,0,1,0,0,0,0,107,1,0,1,1
1755809,ch-RUS Rapid 2017,Sochi ,2017,"Moiseenko,Va","Alexeev,Alexe",1-0,2299,C89,2558,1,0,1,0,0,1,0,44,8,4,12,0
1756502,chess.com IoM Masters,Douglas ,2017,"Tari,A","Fressinet,L",1/2-1/2,2657,C89,2588,1,0,1,0,0,0,0,35,8,8,16,1
1757090,German Youth Teams 2017,Hannover ,2017,"Heinemann,Josefine","Weber,Samuel",1-0,2202,C89,2292,1,0,1,0,0,1,0,46,4,3,7,1
1757822,TCh-SVK 2017-18,Slovakia ,2017,"Mazur,Ste","Antoniewski,R",1/2-1/2,2538,C89,2472,1,0,1,0,0,0,0,37,8,7,15,1
1758441,9th Beirut Open 2017,Beirut ,2017,"Toufayli,Adnan","Bitar,Joe",0-1,,C89,1509,1,0,1,0,0,0,1,46,5,6,11,0
1759153,39th Arco Open 2017,Arco ,2017,"Suess,Mirco","Lochte,T",0-1,2139,C89,,1,0,1,0,0,0,1,34,8,8,16,0
1759732,Tatry Open 2017,Tatranske Zruby ,2017,"Szpar,Milosz","Holes,M",1-0,2096,C89,2331,1,0,1,0,0,1,0,73,4,3,7,1
1760749,Pankrac Cup 2017,Prague ,2017,"Postupa,P2","Smutny,J",1-0,2181,C89,2244,1,0,1,0,0,1,0,32,7,6,13,0
1761301,10th Maria Albulet Mem,Braila ,2017,"Aciu,Malina-Andreea","Coman,Ana-Cristina",1-0,1454,C89,2006,1,0,1,0,0,1,0,45,8,6,14,0
1762025,Chigorin Memorial 2017,St Petersburg ,2017,"Titievskaya,Elizaveta","Yeritsyan,Aram",0-1,2293,C89,1798,1,0,1,0,0,0,1,43,6,6,12,0
1762727,21st European Teams,Hersonissos ,2017,"Halkias,S","Melkumyan,H",1/2-1/2,2642,C89,2583,1,0,1,0,0,0,0,83,3,1,4,1
1763892,Chigorin Memorial 2017,St Petersburg ,2017,"Airapetyan,Anzhelika","Popova,Polina",0-1,1560,C89,1382,1,0,1,0,0,0,1,33,8,9,17,0
1764481,21st European Teams,Hersonissos ,2017,"Saric,Iv","Aronian,L",1/2-1/2,2801,C89,2662,1,0,1,0,0,0,0,34,5,4,9,1
1765075,12th Deizisau Autumn Open,Deizisau ,2017,"Leser,Katrin","Hartmann,Martin",0-1,2153,C89,1893,1,0,1,0,0,0,1,60,3,4,7,1
1765962,21st European Teams,Hersonissos ,2017,"Mazur,Ste","Dragnev,Valentin",1/2-1/2,2466,C89,2460,1,0,1,0,0,0,0,59,4,5,9,1
1766852,TCh-Euro Small Nations,Andorra la Vella ,2017,"Frick,R","Aloma Vidal,R",0-1,2440,C89,1997,1,0,1,0,0,0,1,30,10,10,20,0
1767385,World Junior Girls 2017,Tarvisio ,2017,"Nomin-Erdene,Davaademberel","Abdumalik,Z",0-1,2428,C89,2358,1,0,1,0,0,0,1,64,3,4,7,1
1768322,13th Ugra Governor's Cup,Khanty-Mansiysk ,2017,"Moiseenko,Va","Ponkratov,P",1/2-1/2,2608,C89,2543,1,0,1,0,0,0,0,52,4,4,8,0
1769136,World Junior Open 2017,Tarvisio ,2017,"Villegas,Franco","Sezdbekov,Ruslan",1/2-1/2,2188,C89,2328,1,0,1,0,0,0,0,49,5,4,9,1
1769902,43rd OMICON ch-BAN 2017,Dhaka ,2017,"Mohammad Fahad,Rahman","Md.,Shar",1-0,2224,C89,2218,1,0,1,0,0,1,0,48,9,7,16,0
1770649,1st European Corporate,Asnieres-sur-Seine ,2017,"Calistri,T","Lavrov,Ma1",0-1,2384,C89,2314,1,0,1,0,0,0,1,40,7,7,14,1
1771301,Palma De Mallorca GP 2017,Palma de Mallorca ,2017,"Nakamura,Hi","Aronian,L",1/2-1/2,2801,C89,2780,1,0,1,0,0,0,0,44,10,8,18,1
1772000,31st Belgrade Trophy,Belgrade ,2017,"Karisik,N","Radovic,G",1-0,1937,C89,2179,1,0,1,0,0,1,0,40,8,5,13,1
1772647,31st Belgrade Trophy,Belgrade ,2017,"Todorovic,GM","Mrazek,L",1-0,2273,C89,2441,1,0,1,0,0,1,0,48,5,3,8,1
1773382,London Classic Open 2017,London ,2017,"Hansen,TR","Grigoryan,Meri",1-0,2044,C89,2408,1,0,1,0,0,1,0,24,11,8,19,0
1773855,ch-CHN Blitz Women 2017,Shenzhen ,2017,Wang Jue,Zhang Xiaowen,1/2-1/2,2332,C89,2359,1,0,1,0,0,0,0,35,5,5,10,1
1774468,2nd IMSA Blitz 2017,Huai'an ,2017,"Ivanchuk,V",Ding Liren,1-0,2777,C89,2726,1,0,1,0,0,1,0,36,8,6,14,0
1775076,8th Sharjah Cup for Women,Sharjah ,2017,"Babayan,Arm","Al-Shamsi,Ousha",1-0,1513,C89,2166,1,0,1,0,0,1,0,39,9,4,13,1
1775728,3rd IIFL Wealth Mumbai Op,Mumbai ,2018,"Arun,R U","Masango,S",1/2-1/2,2253,C89,1851,1,0,1,0,0,0,0,52,6,6,12,1
1776516,80th Tata Steel GpA,Wijk aan Zee ,2018,Hou Yifan,"Matlakov,M",0-1,2718,C89,2680,1,0,1,0,0,0,1,55,2,2,4,1
1777341,11th Gora Sw. Anny Open,Gora Swietej Anny ,2018,"Nowak,Kamil","Kowalski,Igor",1-0,2328,C89,2301,1,0,1,0,0,1,0,41,8,5,13,0
1778015,11th Gora Sw. Anny Open,Gora Swietej Anny ,2018,"Fiszer,Bartosz","Dwilewicz,K",1-0,2081,C89,1999,1,0,1,0,0,1,0,23,11,11,22,0
1778490,TCh-CZE 1 Liga Vychod,Czech Republic ,2018,"Kanak,Filip","Bares,J",1-0,1987,C89,1966,1,0,1,0,0,1,0,47,6,5,11,1
1779222,Gibraltar Masters 2018,Caleta ,2018,"Grigoriants,S RUS","Aronian,L",1/2-1/2,2797,C89,2568,1,0,1,0,0,0,0,44,7,6,13,0
1779920,Turkish Cup 2018,Goynuk ,2018,"Oral,Rahmetullah","Koc,Aylin",1-0,1428,C89,1223,1,0,1,0,0,1,0,60,2,4,6,0
1780805,80th Tata Steel GpA,Wijk aan Zee ,2018,"Caruana,F","Svidler,P",1/2-1/2,2768,C89,2811,1,0,1,0,0,0,0,30,8,8,16,1
1781351,Turkish Cup 2018,Goynuk ,2018,"Keser,M","Gunduz,Umut Erdem",0-1,2139,C89,1868,1,0,1,0,0,0,1,70,2,2,4,1
1783674,14th Moscow Open B w 2018,Moscow ,2018,"Lingur,Zalina","Amina,Battsooj",1-0,2255,C89,2139,1,0,1,0,0,1,0,52,5,3,8,1
1784459,14th Moscow Open B w 2018,Moscow ,2018,"Tanygina,Yulia","Cassi,Elisa",0-1,1615,C89,1665,1,0,1,0,0,0,1,44,4,4,8,0
1785160,TCh-CZE 1 Liga Vychod,Czech Republic ,2018,"Haba,P","Biolek,R1",1-0,2449,C89,2441,1,0,1,0,0,1,0,41,7,5,12,1
1785819,Portugal Open 2018,Lisbon ,2018,"Nevednichy,V","Bulmaga,I",1/2-1/2,2411,C89,2551,1,0,1,0,0,0,0,30,9,5,14,0
1786367,Aeroflot Open A 2018,Moscow ,2018,"Tari,A","Mikaelyan,A",1-0,2486,C89,2597,1,0,1,0,0,1,0,39,9,7,16,0
1787002,Bundesliga 2017-18,Hockenheim ,2018,"Balogh,C","Miton,K",1/2-1/2,2605,C89,2634,1,0,1,0,0,0,0,33,6,6,12,1
1787575,Bundesliga 2017-18,Muelheim ,2018,"Markgraf,Al","Rafiee,M",1/2-1/2,2322,C89,2513,1,0,1,0,0,0,0,22,10,9,19,0
1788032,Aeroflot Open A 2018,Moscow ,2018,"Alekseenko,K","Matlakov,M",1/2-1/2,2709,C89,2609,1,0,1,0,0,0,0,49,4,4,8,1
1788790,16th Khazar Cup 2018,Bandar-e Anzali ,2018,"Asgari,M","Vakhidov,T",0-1,2410,C89,2176,1,0,1,0,0,0,1,42,4,5,9,1
1789461,TCh-HUN 2017-18,Hungary ,2018,"Kaczur,F","Kantor,G",1/2-1/2,2514,C89,2458,1,0,1,0,0,0,0,42,4,4,8,1
1790129,ch-TUR w 2018,Belek ,2018,"Saglamer,Aysen","Kose,Ulya",1-0,1654,C89,1517,1,0,1,0,0,1,0,42,8,5,13,0
1790802,FIDE Candidates 2018,Berlin ,2018,"So,W",Ding Liren,1/2-1/2,2769,C89,2799,1,0,1,0,0,0,0,37,5,4,9,1
1791427,19th ch-EUR Indiv 2018,Batumi ,2018,"Palac,M","Melkumyan,H",0-1,2664,C89,2546,1,0,1,0,0,0,1,48,2,4,6,1
1792163,19th ch-EUR Indiv 2018,Batumi ,2018,"Gabrielian,A","Mchedlishvili,M",1/2-1/2,2600,C89,2493,1,0,1,0,0,0,0,31,7,7,14,0
1792722,19th ch-EUR Indiv 2018,Batumi ,2018,"Palac,M","Kravtsiv,M",1/2-1/2,2685,C89,2546,1,0,1,0,0,0,0,16,12,11,23,0
1793105,19th ch-EUR Indiv 2018,Batumi ,2018,"Kobalia,M","Mikaelyan,A",1/2-1/2,2486,C89,2599,1,0,1,0,0,0,0,99,0,1,1,1
1794421,2nd Bundesliga West 2017-18,Germany ,2018,"Tochtenhagen,W","Kienast,J",1/2-1/2,2223,C89,2098,1,0,1,0,0,0,0,36,6,6,12,1
1795038,3rd ESNA Individual 2018,Klaksvik ,2018,"Theocharous,Stelios","Aloma Vidal,R",0-1,2440,C89,2099,1,0,1,0,0,0,1,22,11,10,21,0
1795490,ch-RUS Junior 2018,Loo ,2018,"Vavulin,M","Drygalov,Andrey",1/2-1/2,2446,C89,2570,1,0,1,0,0,0,0,52,7,6,13,1
1796274,ch-RUS Junior 2018,Loo ,2018,"Sarana,A","Paravyan,D",1/2-1/2,2631,C89,2588,1,0,1,0,0,0,0,28,12,11,23,0
1796777,Vugar Gashimov Mem 2018,Shamkir ,2018,"Karjakin,Sergey","Carlsen,M",1/2-1/2,2843,C89,2778,1,0,1,0,0,0,0,30,9,9,18,1
1797326,25th Space Coast Open,Cocoa Beach ,2018,"Cooke,E","Burrus,Tony",1-0,1782,C89,2132,1,0,1,0,0,1,0,45,7,5,12,1
1798030,ch-LAT 2018,Riga ,2018,"Levchenkov,V","Brikers,Aleksandrs",1-0,1958,C89,2122,1,0,1,0,0,1,0,59,3,2,5,0
1798893,28th ch-SLO 2018,Ljubljana ,2018,"Mazi,L","Stevanic,David",0-1,2250,C89,2346,1,0,1,0,0,0,1,62,2,3,5,0
1799781,XX Foment Martinenc Open,Barcelona ,2018,"Bieg Pagel,C","Sanchez Perales,E",0-1,2130,C89,1849,1,0,1,0,0,0,1,34,7,8,15,1
1800366,Bodensee Open 2018,Bregenz ,2018,"Ernst,T","Hofer,Maximilian",1-0,2118,C89,2355,1,0,1,0,0,1,0,35,8,6,14,1
1800963,24th Sigeman & Co 2018,Malmo ,2018,"Tari,A","Grandelius,N",1/2-1/2,2651,C89,2603,1,0,1,0,0,0,0,40,1,1,2,1
1801623,ch-GER Youth U18 2018,Willingen ,2018,"Reuker,Jari","Buckels,Valentin",1-0,2340,C89,2338,1,0,1,0,0,1,0,28,9,10,19,0
1802144,Guillermo Garcia Master 2,Santa Clara ,2018,"Hernandez Gonzalez,W","Estrada Nieto,J",1/2-1/2,2213,C89,2414,1,0,1,0,0,0,0,50,7,6,13,1
1802939,11th Mayors Cup Open 2018,Mumbai ,2018,"Amonatov,F","Kravtsiv,M",1/2-1/2,2662,C89,2605,1,0,1,0,0,0,0,31,5,5,10,1
1803510,ch-CHN Blitz Women 2018,Tianjin ,2018,"Zhu,Jiner",Wang Jue,1-0,2380,C89,2336,1,0,1,0,0,1,0,63,5,4,9,0
1804420,AICF WGM 2018,Mumbai ,2018,"Aakanksha,Hagawane","Monnisha,G",1/2-1/2,2295,C89,2297,1,0,1,0,0,0,0,41,4,4,8,1
1805090,22nd Voronezh FIDE Open,Voronezh ,2018,"Degtiarev,V","Lysenko,Olesya",0-1,1697,C89,1772,1,0,1,0,0,0,1,42,5,6,11,1
1805763,GCT Rapid Paris 2018,Paris ,2018,"Karjakin,Sergey","Aronian,L",1/2-1/2,2764,C89,2782,1,0,1,0,0,0,0,60,2,1,3,1
1806651,National Open 2018,Las Vegas ,2018,"Vidyarthi,Vyom","Wongso,Steve",1/2-1/2,1571,C89,1909,1,0,1,0,0,0,0,24,11,9,20,0
1807128,XVIII Profigaia Open 2018,Vila Nova de Gaia ,2018,"Pereira,Nuno Fafiaes","Pipiras,Filipa Fortuna",0-1,1758,C89,1173,1,0,1,0,0,0,1,41,4,5,9,0
1807830,125th ch-SCO Open 2018,Paisley ,2018,"Schmerwitz,R","Smith,Mark J",1-0,1417,C89,1764,1,0,1,0,0,1,0,44,8,5,13,1
1808530,46th Annual World Open,Philadelphia ,2018,"Bruzon Batista,L","Sevian,Samuel",1/2-1/2,2624,C89,2646,1,0,1,0,0,0,0,20,11,11,22,1
1808973,Faroes Open 2018,Sandavagur ,2018,"Narayanan,Sri","Nielsen,Ho",1-0,2397,C89,2549,1,0,1,0,0,1,0,51,6,4,10,1
1809750,Baltic zt III Stage 2018,Liepaja ,2018,"Rogule,L","Sirosh,Ilja",0-1,2339,C89,2320,1,0,1,0,0,0,1,29,10,9,19,0
1810266,20th Sant Marti Open 2018,Barcelona ,2018,"Roa Ribera,Alvaro","Marchador Villalba,J",0-1,2009,C89,1742,1,0,1,0,0,0,1,68,3,4,7,1
1811256,10th Vellmar Open 2018,Vellmar ,2018,"Simukov,Erik","Weber,Andre1",1/2-1/2,1693,C89,1813,1,0,1,0,0,0,0,35,6,6,12,1
1811866,TCh-TUR Club 2018,Konya ,2018,"Dogan,Ugur","Nazli,Sertan",0-1,1731,C89,1693,1,0,1,0,0,0,1,29,8,9,17,0
1812378,TCh-TUR 2nd League 2018,Konya ,2018,"Coskun,Emre","Kavri,Yusuf Eren",1-0,1624,C89,1590,1,0,1,0,0,1,0,62,3,1,4,1
1813278,TCh-TUR 2nd League 2018,Konya ,2018,"Demir,Utku Deniz","Celikel,Fatih",0-1,1809,C89,1702,1,0,1,0,0,0,1,26,8,8,16,0
1813781,93rd ch-ARG 2018,Villa Martelli ,2018,"Villanueva,Mar","Pichot,A",1-0,2564,C89,2481,1,0,1,0,0,1,0,50,7,5,12,1
1814547,TCh-TUR 2nd League 2018,Konya ,2018,"Percin,Baris","Kavri,Yusuf Eren",0-1,1624,C89,1900,1,0,1,0,0,0,1,50,4,5,9,1
1815312,46th Sparkassen Open,Dortmund ,2018,"Mueller,Fra3","Hammerich,Simon",1/2-1/2,,C89,2067,1,0,1,0,0,0,0,33,9,10,19,0
1815887,29th Czech Open A 2018,Pardubice ,2018,"Potapov,P","Chudinovskikh,A",1/2-1/2,2237,C89,2500,1,0,1,0,0,0,0,32,9,8,17,0
1816454,ch-AUT 2018,Vienna ,2018,"Schnider,G","Zojer,S",1-0,2108,C89,2422,1,0,1,0,0,1,0,34,8,9,17,0
1817017,31st Kiel Open 2018,Kiel ,2018,"Gerigk,Daniel","Easwaralingam,Janith",1-0,1792,C89,1690,1,0,1,0,0,1,0,34,7,6,13,0
1817616,TCh-TUR Super League 2018,Ankara ,2018,"Asadli,Vugar","Ertan,C",1-0,2379,C89,2478,1,0,1,0,0,1,0,43,7,5,12,1
1818306,11th Arad Open 2018,Arad ,2018,"Craciun,Alexandru-Emilian","Abramciuc,Marius",1/2-1/2,2357,C89,2069,1,0,1,0,0,0,0,34,8,8,16,1
1818914,21st Olomouc Open 2018,Olomouc ,2018,"Nosek,Jan","Kula,Dominik",0-1,2201,C89,1987,1,0,1,0,0,0,1,35,7,7,14,0
1819503,SS Manhem GM 2018,Gothenburg ,2018,"Lindberg,Be","Vestby-Ellingsen,Mads",1/2-1/2,2409,C89,2416,1,0,1,0,0,0,0,50,2,2,4,1
1820291,Korchnoi Memorial Open,St Petersburg ,2018,"Chesnokova,Anna","Ponomarev,Vsevolod",1-0,1744,C89,1444,1,0,1,0,0,1,0,27,8,7,15,0
