id,Plays
403066,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 f5 17. f4 Kh8 18. Qf1 Qh5 19. Bxd5 cxd5 20. Nd2 Rae8 21. a4 bxa4 22. Rxa4 g5 23. Raa1 Re6 24. Qf2 Rfe8 25. Nf1 Bh3 26. fxg5 Qg4 27. Bf4 Rxe1 28. Rxe1 Rxe1 29. Qxe1 Bxf4 30. Qe8+ Kg7 31. Qe7+ Kg8 32. Qe8+ Kg7 33. Qe7+ Kg8
403638,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 e4 10. Ng5 Bg4 11. Qc2 Ne5 12. Nxe4 Nxe4 13. Qxe4 Bd6 14. d4 f5 15. Qe3 f4 16. Qe4 Bf5 17. Qe2 Nd3 18. Rd1 Re8 19. Qh5 g6 20. Qh6 Bf8 21. d6+ Kh8 22. dxc7 Qf6
404061,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. d3 Qh4 14. g3 Qh3 15. Re4 Qd7 16. c4 Nf6 17. Rh4 Qf5 18. d4 bxc4 19. Bc2 Qe6 20. Nc3 Bb7 21. Qf3 g6 22. Bd2 Nd5 23. Re1 Qf6 24. Qe2 Nb4 25. Ne4 Qd8 26. Nxd6 Qxd6 27. Qe3 f5 28. Bxb4 Qxb4 29. Qe7 Qxe7 30. Rxe7 Bc8 31. Rhxh7 Rf6 32. Reg7+ Kf8 33. Ba4 Rb8 34. Ra7 Be6 35. Bxc6 Bg8 36. Rhc7 c3 37. b3 Rf7 38. Bf3 Re8 39. Rxf7+ Bxf7 40. Rc7 Re1+ 41. Kg2 Rc1 42. h4 Ke8 43. d5 Kd8 44. d6 Be8 45. g4 Bd7 46. g5 c2 47. h5 gxh5 48. Bxh5 Be6 49. g6 Rd1 50. Rxc2 Rxd6 51. Kg3 Ke7 52. Bf3 Bd7 53. g7 Kf7 54. Kf4 Kxg7 55. Rc5 Rd3 56. Be2 Rd4+ 57. Ke3 Re4+ 58. Kd2 Rd4+ 59. Kc3 Rd6 60. Bc4 Rh6 61. Rc7 Rd6 62. Bxa6
404955,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. g3 Qd7 14. d3 Qh3 15. Re4 Qf5 16. Nd2 Qg6 17. a4 Nf6 18. Re1 Bg4 19. f3 Bh3 20. Nf1 h5 21. Bc2 Rae8 22. Rxe8 Rxe8 23. d4 Bf5 24. Bxf5 Qxf5 25. axb5 axb5 26. Ra6 Qc8 27. Ra2 Nd5 28. Bd2 Qf5 29. Be1 Qe6 30. Ra1 h4 31. Qd3 Qh3 32. Bf2 hxg3 33. hxg3 Re6 34. Ra8+ Bf8 35. b3 Rg6 36. Be1 Nf4 37. Qd2 Ne6 38. Qe3 Kh7 39. Kf2 Bd6 40. Kg1 Nf4 41. Qd2 Qh5 42. Nh2 Nh3+ 43. Kg2 Ng5 44. Ra1 Qh3+ 45. Kg1 Bxg3
405674,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. g3 Qd7 14. d3 Bb7 15. Nd2 c5 16. Ne4 Be7 17. Bg5 Bxg5 18. Nxg5 Rac8 19. Nf3 Nf4 20. Re3 Rce8 21. gxf4 Qg4+ 22. Kf1 Rxe3 23. fxe3 Bxf3 24. Qd2 Rd8 25. Bc2 Rd6 26. Qf2 Qh3+ 27. Ke1 Rg6 28. Bd1 Bxd1
406204,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re2 Bg4 14. f3 Bf5 15. Bxd5 cxd5 16. Nd2 b4 17. Nf1 bxc3 18. bxc3 Qc7 19. Re3 Rfc8 20. Bd2 Bg6 21. Be1 f5 22. Re2 f4 23. Rb2 Rab8 24. Rxb8 Rxb8 25. Qe2 Qc6 26. Rd1 Re8 27. Qb2 h6 28. Bf2 a5 29. Rd2 Rb8 30. Qc1 Rb1 31. Qxb1 Bxb1
406761,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re3 Qh4 15. h3 g5 16. b3 f5 17. Qf3 Bb7 18. Re6 Rae8 19. Rxe8 Rxe8 20. Kf1 g4 21. Qxf5 gxh3 22. Qxh3 Qxh3 23. gxh3 Bc8 24. Be3 Bxh3+ 25. Ke2 Bg4+ 26. Kd3 Bf5+ 27. Ke2 Bg4+ 28. Kd3 Bf5+ 29. Ke2 Rc8 30. f3 Kf7 31. Bd2 h5 32. c4 Re8+ 33. Kf2 Bd3 34. Be3 h4 35. f4 dxc4 36. bxc4 bxc4 37. Nd2 Rb8 38. Kf3 c3 39. Ne4 Bb4 40. Rd1 Bxe4+ 41. Kxe4 c2
407426,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. a4 Bb7 11. axb5 axb5 12. Rxa8 Bxa8 13. d3 Bf6 14. Na3 b4 15. Nc4 bxc3 16. Ncxe5 Nxe5 17. Nxe5 Bxe5 18. Rxe5 Qf6 19. Qe1 cxb2 20. Bxb2 Nf4 21. Re8 Nxd3 22. Bxf6 Nxe1 23. Rxe1 gxf6 24. Re7 Rb8 25. Bc2 c6 26. h4 Kg7 27. Rc7 Rb4 28. Bf5 c5 29. f3 Rxh4 30. Be6 Rb4 31. Rxf7+ Kg6 32. Rc7 Rb5 33. Bf7+ Kh6 34. Bc4 Rb7 35. Rxc5 Re7 36. Kf2 Bb7 37. g4 Kg7 38. Kg3 h6 39. Kf4 Rd7 40. Be6 Re7 41. Bf5 Kf8 42. Rb5
408105,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 f5 19. Qf1 Qh5 20. f4 bxa4 21. Bxd5 cxd5 22. Qg2 Rfe8 23. Qxd5 Kh8 24. Bf2 Rxe1+ 25. Rxe1 Rxe1+ 26. Bxe1 Qe8 27. Bf2 h6 28. Kg2 Qe2 29. Nc4 Bxf4 30. h3 Bxh3+ 31. Kxh3 Qxf2 32. gxf4 Qf1+ 33. Qg2 Qxc4 34. Qd2 Qd5 35. c4 Qh1+ 36. Kg3 h5 37. Qh2 Qe1+ 38. Qf2 Qh1 39. Qh2 Qe1+ 40. Qf2 Qh1 41. Qh2
408771,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bf5 16. Qf1 Qh5 17. Be3 Bh3 18. Qe2 Bg4 19. Qf1 Rae8 20. Bxd5 cxd5 21. Nd2 Re6 22. f4 Rfe8 23. Qf2 h6 24. a4 b4 25. c4 Bc7 26. c5 g5 27. Kh1 gxf4 28. gxf4 Kh7 29. Rac1 Qh3 30. Nf1 Bxf4 31. Bxf4 Rxe1 32. Rxe1 Rxe1 33. Kg1 Re2 34. Qg3 Rxb2 35. Qxh3 Bxh3 36. Ne3 b3 37. Nxd5 Rg2+ 38. Kh1 b2 39. Nc3 Rc2
409405,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. d4 Bf6 13. Re1 Re8 14. Na3 b4 15. cxb4 Nxb4 16. Be3 c5 17. Qh5 Qd7 18. Nc4 g6 19. Qh3 Qxh3 20. gxh3 cxd4 21. Bd2 Rxe1+ 22. Rxe1 Nd3 23. Rf1 Rd8 24. f3 Bd5 25. Ba5 Rb8 26. Nb6 Bc6 27. Bc4 Nxb2 28. Bxa6 d3 29. Kg2 d2 30. Be2 Re8 31. Bd1 Re1
409963,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Qf3 Bg4 17. Qxd5 Rad8 18. Qg2 Qh5 19. Be3 Bf3 20. Qf1 f5 21. Nd2 f4 22. Nxf3 fxe3 23. Rxe3 Rxf3 24. Qe2 Rdf8 25. a4 Qd5 26. Rxf3 Qxf3 27. Qxf3 Rxf3 28. axb5 axb5 29. Ra6 Be7 30. Kf1 b4 31. Ke2 Rf8 32. f4 g5 33. fxg5 Bxg5 34. Rb6 bxc3 35. bxc3 Kf7 36. c4 Re8+ 37. Kf3 Re3+ 38. Kg4 Bf6 39. d5 Kg6 40. Kf4 Rd3 41. Rc6 h5 42. Ke4 Rd2 43. h3 h4 44. gxh4 Rd4+ 45. Kf3 Rxh4 46. Kg3 Rd4 47. h4 Kf5 48. h5 Rg4+
410711,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. h3 Bd6 13. Re1 Ng4 14. Qf3 Qh4 15. d4 Nxf2 16. Bd2 Bxh3 17. gxh3 Nxh3+ 18. Kf1 g5 19. Re2 Kg7 20. Be1 Qh6 21. Nd2 Nf4 22. Re3 f5 23. Qc6 Rad8 24. Rg3 Ne2 25. Qg2 Nxg3+ 26. Bxg3 f4 27. Bf2 Qg6 28. Bd5 Qd3+ 29. Kg1 Qxd2 30. Qxg5+ Kh8 31. Qh5 Be7 32. Qh3 f3 33. Rf1 Qg5+
411284,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 Qh5 19. axb5 axb5 20. Nf1 Bf5 21. Qd1 Bg4 22. Qd2 Qh3 23. Bd1 Bxd1 24. Raxd1 f5 25. f4 g5 26. fxg5 f4 27. Bxf4 Bxf4 28. gxf4 Nxf4 29. Ng3 Qg4 30. Rxe6 Nh3+ 31. Kg2 Nf4+ 32. Kg1 Nh3+ 33. Kg2
411869,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re2 Qh4 14. g3 Qh5 15. Nd2 Bf5 16. Re1 Bg4 17. f3 Bh3 18. Ne4 Bc7 19. a4 Qg6 20. axb5 axb5 21. Rxa8 Rxa8 22. Ng5 Bf5 23. Qe2 Bd7 24. Bxd5 cxd5 25. Qe7 Qf5 26. g4
412352,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re2 Bc7 14. Nd2 Qd6 15. Nf1 f5 16. a4 Kh8 17. Bd2 f4 18. f3 g5 19. axb5 g4 20. Re5 Qg6 21. Rxd5 gxf3 22. Qxf3 Bg4 23. Qf2 cxd5 24. Rxa6 Qf5 25. Rxa8 Rxa8 26. b6 Bd6 27. c4 Re8 28. h3 Bxh3 29. c5 Rg8 30. cxd6 Bxg2 31. Qxg2 Rxg2+ 32. Kxg2 Qe4+ 33. Kh2 Qe2+ 34. Kg1 f3 35. Ne3 Qxd2 36. d7 Qxe3+ 37. Kh2 Qf4+ 38. Kh3 Qf5+ 39. Kg3 Qxd7 40. Kf2 Qb5
412997,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 e4 10. dxc6 exf3 11. d4 fxg2 12. Bg5 Re8 13. Qf3 Bg4 14. Qxg2 Nh5 15. Qxg4 Bxg5 16. Rxe8+ Qxe8 17. Qxh5 Bc1 18. a4 b4 19. Qe5 Qxe5 20. dxe5 Bxb2 21. Ra2 bxc3 22. Na3 Rb8 23. Bc2 Rb4 24. Kf1 Kf8 25. Ke2 Rh4 26. a5 Rd4 27. Ke3 Rb4 28. Kd3
413500,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 bxa4 19. Bxd5 cxd5 20. Rxa4 f5 21. Qf1 Qh5 22. f4 Qe8 23. Bf2 Rxe1 24. Qxe1 Qxa4 25. Qe6+ Rf7 26. Qxd6 Qd1+ 27. Nf1 Be2 28. Qd8+ Rf8 29. Qxd5+ Kh8 30. Qg2 Bf3 31. Qh3 Bd5 32. g4 fxg4 33. Qe3 a5 34. Bg3 a4 35. Be1 Bc6 36. Qf2 Re8 37. Ne3 Qd3 38. Bd2 Qb1+ 39. Be1 Qe4 40. Ng2 Qxg2+ 41. Qxg2 Bxg2 42. Kf2 Bf3 43. c4 Re2+ 44. Kf1
414173,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. g3 Bf6 13. Re1 c5 14. d4 Bb7 15. Bc2 Re8 16. Rxe8+ Qxe8 17. dxc5 Rd8 18. Qd3 g6 19. Qf1 b4 20. Bh6 bxc3 21. bxc3 Nb4 22. cxb4 Bxa1 23. Be3 Qc6 24. f3 Re8 25. Nd2 Rxe3 26. Qxa1 Qe6 27. Be4 Bxe4 28. fxe4 Re2 29. Nf3 Qxe4 30. Qf6 Qb1+
414711,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 e4 10. dxc6 exf3 11. d4 Re8 12. Bg5 Bg4 13. Bxf6 Bxf6 14. Rxe8+ Qxe8 15. Nd2 Qxc6 16. Nxf3 Re8 17. a4 g6 18. axb5 axb5 19. Qd3 Bxf3 20. gxf3 Qd7 21. Qd2 Qf5 22. Kg2 Bg5 23. Qc2 Qd7 24. Rh1 Qe7 25. Qe4 Qxe4 26. fxe4 Rxe4 27. Kf3 Rf4+ 28. Kg3 Rf5 29. h3 b4 30. Rd1 Kg7 31. Bc2 Bf4+ 32. Kg2 Ra5 33. Bb3 bxc3 34. bxc3 Ra3 35. Rb1 Bd2 36. c4 Bc3 37. d5 Bd4 38. f3 Bc5 39. Kg3 Kf6 40. Kf4 h6 41. Kg3 Bd6+ 42. Kg2 Kg5 43. Rb2 Kf4 44. Bd1 Bc5 45. Be2 Re3 46. Ra2 Re5 47. Kh2 Bd6 48. Kg2 Rg5+ 49. Kf2 Bc5+ 50. Ke1 Ke3 51. Kf1
415490,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 e4 10. dxc6 exf3 11. d4 fxg2 12. Bg5 Bg4 13. Qd3 Re8 14. Nd2 Nh5 15. Nf3 Bf6 16. Re5 Qd6 17. Qe4 Be6 18. Bc2 g6 19. Bxf6 Nxf6 20. Qh4 Bd5 21. Rxe8+ Rxe8 22. Ne5 Bxc6 23. Re1 Bd5 24. Re3 Kg7 25. Bb3 Nh5 26. Bxd5 Qxd5 27. b3 f6 28. c4 bxc4 29. Nxc4 Rxe3 30. fxe3 Qf3 31. Qf2 Qe4 32. h3 f5 33. Qxg2 Qb1+ 34. Kh2 f4 35. exf4 Nxf4 36. Qf2 g5 37. Kg3 Qh1 38. Qe3 Qg2#
416120,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 f5 19. Qf1 Qh5 20. f4 bxa4 21. Rxa4 Rfe8 22. Qf2 g5 23. fxg5 f4 24. gxf4 Kh8 25. Bxd5 cxd5 26. Nf1 Bh3 27. Rxa6 Bxf1 28. Rxf1 Rf8 29. Qf3 Qe8 30. Bd2 Qb5 31. Ra7 Bb8 32. Rxh7+ Kxh7 33. Qh3+
416702,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 f5 19. Qf1 Qh5 20. f4 bxa4 21. Rxa4 Kh8 22. Bxd5 cxd5 23. Rxa6 g5 24. fxg5 Rfe8 25. Qg2 f4 26. Rxd6 Rxe3 27. Rf1 f3 28. Nxf3 Bxf3 29. g4 Bxg2 30. gxh5 Bxf1 31. Kxf1 Re2 32. h6 Rxh2 33. Rxd5 Ra8 34. Kg1 Rxb2 35. Rf5 Rc2
417308,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re1 Ng4 14. h3 Qh4 15. Qf3 Nxf2 16. Bd2 Bxh3 17. gxh3 Nxh3+ 18. Kf1 g5 19. Re4 Bf4 20. Bxf4 Nxf4 21. Nd2 Rae8 22. Rxf4 gxf4 23. Ne4 Kh8 24. Re1 f5 25. Nf2 Rxe1+ 26. Kxe1 Re8+ 27. Kd2 Re3 28. Qa8+ Kg7 29. Qg8+ Kh6 30. Qf8+ Kg5 31. Qg7+ Kh5 32. Bf7#
417863,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 Nf6 16. Rh4
418242,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re2 Bg4 14. f3 Bh5 15. Qf1 Bg6 16. Qf2 Qf6 17. g3 Bd3 18. Re1 Qg6 19. Nd2 f5 20. f4 Kh8 21. Nf3 Be4 22. Ne5 Bxe5 23. dxe5 h6 24. Bc2 Bxc2 25. Qxc2 Qe6 26. Bd2 g5 27. Rf1 g4 28. b3 Rac8 29. c4 Ne7 30. Rad1 c5 31. Be3 Rc6 32. Rf2 Nc8 33. Rfd2 Rf7 34. Qd3 bxc4 35. bxc4 Kg7 36. Qd5 Nb6 37. Qxe6 Rxe6 38. Bxc5 Nxc4 39. Rc2 Na5 40. Bd6 Nb7 41. Rc6 Nxd6 42. exd6 Kf6 43. Rxa6 Rd7 44. Kf2 Re4 45. a4 Rb4 46. Rd2 Ke6 47. Re2+ Kf6 48. Ra2 Kg6 49. a5 Kh5 50. Rc6 Re4 51. Rc5 Rxd6 52. Rxf5+ Kg6 53. Re5
419031,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. d3 Qh4 14. g3 Qh3 15. Re4 Qd7 16. Re1 Qh3 17. Re4 Qd7 18. Nd2 Bb7 19. Re1 c5 20. Ne4 Be7 21. Bg5 Rad8 22. Bxe7 Qxe7 23. Qh5 g6 24. Qg5 f6 25. Qh4 Ba8 26. Re2 Kh8 27. Rae1 Nb6 28. Qh6 Qb7 29. f3 c4 30. Ng5
419550,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re3 Qh4 15. h3 Qf4 16. Re5 Qf6 17. Re1 Bf5 18. Nd2 Qg6 19. Kh1 Rae8 20. Rxe8 Rxe8 21. Nf1 Re4 22. Ne3 Qe6 23. Qf3 Rf4 24. Qxd5 Qxd5 25. Nxd5 Rxf2 26. Kg1 Re2 27. b3 Be4 28. Bf4 Rxg2+ 29. Kf1 Bxf4 30. Nxf4 Rg3 31. Ne2 Rxh3 32. Rd1 Bd3 33. Kf2 Bxe2 34. Kxe2 Rxc3 35. Kd2 Rc7 36. Kd3 f5 37. d5 Kf7 38. Kd4 Ke8 39. Ke5 Rf7 40. d6 Kd8 41. Rh1 h6 42. a4 b4 43. Rc1 f4 44. Rc6 f3 45. Rxa6 Kc8 46. Rc6+ Kd7 47. Rc1 f2 48. Rf1 Rf6 49. a5 Kc6 50. a6 Kd7 51. a7 Rf8 52. Rxf2 Ra8 53. Rf7+ Kc6 54. Rc7+ Kb6 55. Rxg7 Kc6 56. Ke6 Re8+ 57. Re7
420369,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. d4 Bf6 13. Re1 Qd7 14. Nd2 Rae8 15. Rxe8 Rxe8 16. Nf3 Qd6 17. Qd3 g6 18. Bd2 Nf4 19. Bxf4 Qxf4 20. Re1 Rxe1+ 21. Nxe1 Bg5 22. Qe2 Qe4 23. Qd1 Be7 24. Nf3 Qf4 25. Ne5 Kg7 26. Bxf7 Qe4 27. f3 Qe3+ 28. Kh1 c5 29. Bb3 Bd6 30. Ng4 Qe7 31. dxc5 Bxc5 32. Qd2 g5 33. Nf2 h5 34. Bc2 Qe3 35. Qxe3 Bxe3 36. Kg1 Bd5 37. Bb3 Bc6 38. Kf1 a5 39. Ke2 Bf4 40. h3 Bd6 41. Kd3 Bf4 42. Kd4 Kf6 43. Bd5 Bd7 44. Ne4+ Ke7 45. b3 h4 46. Nc5 Bc7 47. Ne4 Bb6+ 48. Kd3 Bf5 49. Bc6
421109,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re1 Ng4 14. h3 Qh4 15. Qf3 Nxf2 16. Re2 Bg4 17. hxg4 Bg3 18. Rxf2 Qh2+ 19. Kf1 Qh1+ 20. Ke2 Bxf2 21. Na3 Rae8+ 22. Kd3 Qf1+ 23. Kc2 Re2+ 24. Bd2 Rxd2+ 25. Kxd2 Qxa1 26. Qxf2 Qxb2+ 27. Nc2 c5 28. Bd5 b4 29. cxb4 cxb4 30. Qf3 a5 31. Bb3 Qb1 32. Qd5 Qf1 33. Ne3 Qa6 34. Nf5 a4 35. Qe5 Qf6 36. Qxf6 gxf6 37. Bxa4 Rd8 38. Kd3
421724,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Ra7 13. Re1 c5 14. a4 b4 15. d4 cxd4 16. cxd4 Rd7 17. Nd2 Bb7 18. Nf3 Bd6 19. Bg5 f6 20. Bh4 Kh8 21. Bg3 Nf4 22. a5 g5 23. h3 Nd5 24. Qd3 Nf4 25. Bxf4 Bxf4 26. d5 Bc7 27. Rad1 Bxa5 28. d6 Rg7 29. Be6 b3 30. Re2 Bb4 31. Bf5 Bc6 32. Qxa6 Bd7 33. Nd4 Bc5 34. Nxb3 Bb6 35. Qd3 Re8 36. Rxe8+ Qxe8 37. Bxd7 Rxd7 38. Nd2 Qg6 39. Nc4 Qxd3 40. Rxd3 Bd8 41. g4 Kg7 42. Kg2 Kf7 43. Re3 Rb7 44. Kf3 Rb5 45. Ke2 Rb7 46. Kd2 Bb6 47. Rb3
422428,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. a4 bxa4 19. Rxa4 f5 20. Qf1 f4 21. Bxf4 Qxf1+ 22. Rxf1 Bxf4 23. gxf4 Bh3 24. Kh1 Bxf1 25. Nxf1 Re1 26. Rxa6 Rxf4 27. Kg2 Kf8 28. Rxc6 Nf6 29. Re6 Ne4 30. Rxe4 Rexe4 31. Ne3 Rf6 32. h3 Rg6+ 33. Kf1 Rh4 34. Bc2 Rb6 35. b4 Rxh3 36. d5 Rh1+ 37. Ke2 h5 38. Be4 Rc1 39. Kd2 Rg1 40. Nc4 Rf6 41. f3 h4 42. b5 h3 43. b6 Rxb6 44. Nxb6 Rg2+
