id,MaxEval,MinEval,FinalEval,W<=10,W<=25,W<=50,W<=100,W<=200,W<=500,W>500,B<=10,B<=25,B<=50,B<=100,B<=200,B<=500,B>500,Wprojection,Bprojection,DifProjection
187194,1147,-2,1147,10,9,2,4,1,0,0,18,12,3,5,2,2,0,27375,-2,27373
187860,77,-1210,-1168,15,3,4,4,2,2,1,20,7,6,2,1,1,0,1187,-19708,-18521
188489,326,-9,0,10,4,5,3,0,1,0,17,4,3,1,1,1,0,2385,-9,2376
189007,115,8,115,13,2,1,0,0,0,0,13,5,1,0,0,0,0,1774,0,1774
189415,89,-632,-632,7,10,4,0,2,2,0,13,6,7,1,1,0,0,1554,-5428,-3874
189934,1022,0,1022,16,4,0,1,0,0,0,15,4,1,0,2,0,1,5538,0,5538
190404,142,-61,0,16,6,4,2,1,0,0,22,4,2,2,2,0,0,2316,-118,2198
190979,147,-19,-19,18,4,2,3,0,0,0,16,7,4,2,0,0,0,2893,-19,2874
191518,155,-70,-70,13,4,2,4,0,1,0,12,10,2,2,1,0,0,1829,-209,1620
192022,84,-841,-614,18,6,6,5,3,1,0,26,7,8,1,1,2,0,1743,-18425,-16682
192733,292,-13,0,20,17,8,9,6,0,0,24,15,11,12,4,0,0,12203,-13,12190
193675,194,-48,-7,17,10,5,3,2,0,0,21,9,5,5,0,0,0,2756,-871,1885
194333,75,-124,0,15,7,4,4,0,0,0,21,5,6,1,1,0,0,1241,-1342,-101
194922,942,-50,942,4,9,14,8,2,1,0,23,7,12,9,3,2,0,44882,-91,44791
195737,331,-540,138,16,4,1,0,3,1,1,13,5,5,0,3,1,1,4625,-1405,3220
196225,152,-15,0,19,7,6,6,0,0,0,25,6,4,5,1,0,0,4107,-15,4092
196911,960,-113,960,8,4,6,6,2,0,0,13,6,3,4,5,2,0,22118,-487,21631
197485,860,0,833,12,9,5,1,2,1,0,22,7,3,3,4,3,0,12555,0,12555
198161,134,-99998,-99998,8,2,1,1,2,2,2,9,4,2,2,1,1,0,1400,-8116,-6716
198559,150,-99999,-99999,7,6,4,2,0,3,1,14,3,5,2,1,0,0,2200,-6177,-3977
199037,171,-99997,-99997,6,5,0,1,2,0,4,10,5,1,1,1,0,1,1351,-8653,-7302
199429,952,-689,952,7,4,3,1,1,2,1,12,3,5,0,2,1,1,5383,-5709,-326
199898,682,-121,670,14,11,6,3,1,0,0,15,11,9,1,3,1,0,7752,-380,7372
200565,737,0,737,9,4,8,2,0,1,0,8,12,4,1,2,2,0,7123,0,7123
201098,59,-113,29,12,4,1,1,1,0,0,11,6,1,2,0,0,0,883,-707,176
201523,104,-99994,-99993,11,2,2,2,1,0,2,13,4,6,0,0,0,0,1917,-9480,-7563
201973,99999,6,99999,12,7,3,1,1,0,0,11,5,4,1,3,1,2,13741,0,13741
202476,1000,-96,1000,15,8,6,6,5,0,0,19,14,7,5,5,2,0,18937,-658,18279
203270,778,0,748,15,9,4,2,3,0,0,20,6,4,5,2,3,0,12176,0,12176
203946,79,-975,0,21,2,7,2,4,2,0,21,12,5,1,0,0,1,1289,-11030,-9741
204619,99,-99998,-99998,11,5,5,2,5,1,1,24,7,2,2,1,0,0,1169,-23855,-22686
205238,767,-40,711,6,8,4,1,0,0,0,9,5,3,1,1,0,1,3429,-40,3389
205649,100,-30,6,26,14,2,3,0,0,0,31,16,1,1,1,0,0,3695,-33,3662
206421,783,-34,783,12,6,7,1,0,0,0,17,5,5,2,1,1,0,8878,-70,8808
206977,81,-845,-718,19,4,11,9,5,0,0,20,10,10,8,2,0,0,1392,-18435,-17043
207729,484,-8,417,11,5,7,3,0,0,0,13,10,4,3,0,1,0,4001,-11,3990
208285,60,-1284,-1284,16,11,9,12,5,0,0,30,10,11,6,1,1,0,796,-46455,-45659
209144,111,-78,111,12,1,3,2,0,0,0,12,2,5,2,0,0,0,1843,-370,1473
209569,220,-79,220,14,7,1,4,0,0,0,14,9,1,5,1,0,0,3200,-286,2914
210114,152,-965,-965,12,3,2,2,4,2,1,14,6,4,2,3,0,0,1589,-20032,-18443
210644,551,-29,502,9,5,2,3,0,0,0,9,4,7,0,1,1,0,5681,-29,5652
211075,73,-975,-829,16,18,11,8,5,1,0,43,10,8,6,1,2,0,1000,-37047,-36047
212068,298,-99995,-99995,9,6,6,4,5,3,2,17,8,1,9,2,3,0,3641,-8573,-4932
212725,72,-99999,-99999,9,1,5,2,1,2,2,20,5,3,0,0,0,0,1204,-14476,-13272
213233,124,-135,0,16,2,1,3,1,0,0,15,4,4,1,1,0,0,1370,-1024,346
213719,434,9,140,17,11,7,3,2,0,0,31,15,5,2,2,0,0,15474,0,15474
214539,93,-2,33,6,3,2,2,0,0,0,8,4,2,1,0,0,0,1494,-2,1492
214915,704,6,691,15,11,10,3,2,0,0,25,9,7,7,2,1,0,15510,0,15510
215692,671,8,644,11,7,5,1,1,0,0,16,5,2,6,0,1,0,9661,0,9661
216232,254,-11,0,18,8,13,4,1,0,0,31,8,10,4,1,0,0,7997,-21,7976
217052,123,-99995,-99995,8,8,5,2,0,0,2,16,5,4,3,0,0,0,1780,-3960,-2180
217560,58,-1232,-1130,17,7,11,7,3,2,0,36,8,3,6,1,2,0,1209,-26129,-24920
218390,631,-69,9,27,6,4,4,0,0,1,33,9,2,2,1,0,1,2364,-387,1977
219136,62,-200,-4,12,6,6,5,1,0,0,10,7,8,3,2,0,0,955,-1498,-543
219676,90,-99999,-99999,10,9,6,2,2,1,1,20,6,3,3,1,0,0,1478,-13875,-12397
220239,75,0,0,11,3,2,0,0,0,0,13,3,2,0,0,0,0,1117,0,1117
220645,96,-163,0,28,9,13,3,1,1,0,35,12,6,7,1,0,0,2362,-3026,-664
222131,888,-118,888,23,7,5,4,4,1,0,21,9,7,8,3,0,1,9777,-979,8798
223293,213,-96,0,19,6,6,6,2,1,0,20,5,8,6,4,1,0,3307,-530,2777
223990,365,-558,0,26,8,7,7,1,2,1,29,14,5,6,2,2,1,3481,-2807,674
224874,155,-698,-698,21,7,4,5,2,0,1,26,10,5,3,2,0,0,3270,-3185,85
225594,824,8,711,9,9,3,2,1,0,0,19,6,6,2,1,0,0,17100,0,17100
226183,68,-1699,-1699,38,15,9,5,2,2,0,51,17,5,3,0,0,0,2001,-21912,-19911
227230,83,-99994,-99994,9,1,2,4,1,0,2,13,6,1,3,0,0,0,1409,-5133,-3724
227675,212,-817,-817,14,8,1,3,4,2,0,18,10,5,2,2,0,0,3787,-10735,-6948
228311,221,-155,0,16,8,9,1,3,1,0,24,7,8,6,2,0,0,2441,-2434,7
229068,78,-750,-700,10,10,5,6,4,2,0,25,12,4,3,1,2,0,1184,-28019,-26835
229801,69,-2537,-2537,9,5,2,4,5,2,1,18,7,2,2,1,1,0,1286,-14118,-12832
230355,142,-830,-796,8,5,3,3,1,0,1,17,4,2,2,2,0,0,2145,-4781,-2636
230849,172,-974,-368,11,7,11,5,3,1,3,20,11,5,3,1,1,3,2033,-15196,-13163
231546,123,-36,0,16,19,3,3,0,0,0,24,11,5,4,0,0,0,2818,-130,2688
232253,134,-309,0,37,16,14,4,3,0,0,44,18,10,9,0,1,0,1655,-8791,-7136
233415,441,-36,438,12,11,6,1,0,0,0,15,8,5,1,2,1,0,5690,-58,5632
233981,125,-125,0,12,8,5,5,1,0,0,17,6,7,3,2,0,0,1870,-2163,-293
234586,264,-354,0,17,16,6,4,2,1,0,30,12,2,3,2,2,0,4484,-6433,-1949
235378,113,-400,-20,11,4,3,1,1,2,0,12,6,3,4,0,1,0,2383,-517,1866
235882,69,-118,38,10,2,1,3,0,0,0,10,7,1,0,1,0,0,1230,-854,376
236295,155,-820,-820,10,6,3,7,4,1,1,12,7,4,6,4,1,0,2687,-2622,65
236867,452,-1117,-1117,15,7,4,3,1,3,1,20,6,6,4,1,1,0,3279,-19528,-16249
237498,151,-757,-721,10,4,2,6,4,3,0,21,5,1,1,3,1,1,1839,-18500,-16661
238056,488,-754,-79,9,3,3,2,1,1,1,14,2,1,3,0,3,0,3784,-6672,-2888
238529,1059,-14,786,14,6,10,5,0,0,0,17,7,11,3,2,2,0,30434,-14,30420
239214,848,18,800,17,10,8,3,0,0,0,25,7,10,7,1,1,0,17340,0,17340
239990,116,-852,-837,10,9,7,1,2,1,0,23,8,3,2,0,0,0,1436,-17107,-15671
240596,99,-1598,95,8,4,2,0,2,0,1,10,4,2,0,2,0,1,1364,-1187,177
241013,992,-68,992,18,11,5,3,2,0,0,23,9,11,2,5,1,0,24078,-371,23707
241781,675,0,428,12,6,1,3,1,1,0,16,6,3,5,2,1,0,10935,0,10935
242348,99992,-99,931,17,6,4,4,3,2,1,11,10,8,8,4,2,1,24877,-387,24490
243062,66,-99999,-99999,15,2,3,3,2,2,1,20,4,3,2,1,0,1,840,-13370,-12530
243608,70,24,65,5,1,2,0,0,0,0,4,4,1,0,0,0,0,803,0,803
243900,155,-980,-980,17,6,5,3,4,1,1,23,4,8,3,1,1,0,1567,-11907,-10340
244547,57,-99989,-1579,15,10,9,10,5,4,1,35,12,5,6,4,2,1,1063,-46299,-45236
245459,205,1,194,10,7,3,1,1,0,0,11,6,4,0,3,0,0,3453,0,3453
245936,116,-31,0,16,14,4,1,1,0,0,23,8,6,4,0,0,0,2979,-202,2777
246600,188,-982,-957,10,10,6,2,6,0,0,25,12,1,2,2,0,0,1651,-18525,-16874
247276,290,-729,-726,12,7,5,3,2,1,1,17,9,7,4,2,0,0,7648,-4959,2689
247906,746,-528,651,7,3,2,6,3,14,7,7,2,1,6,7,14,8,18493,-1441,17052
248607,99995,27,99995,11,9,7,5,2,0,0,12,8,11,9,6,1,1,47052,0,47052
249333,1083,-230,1083,22,7,7,6,3,1,1,21,11,15,7,3,2,0,23563,-230,23333
250200,92,-100,-25,13,4,6,2,0,0,0,13,6,6,1,0,0,0,1408,-665,743
250703,97,-55,0,15,2,1,1,0,0,0,14,4,1,1,0,0,0,1232,-86,1146
251142,387,-1018,-908,11,9,4,1,2,5,1,18,6,6,4,2,3,0,6177,-7672,-1495
251782,1462,-9,1462,14,13,5,5,3,0,0,14,10,6,6,8,1,0,44011,-9,44002
253467,171,0,143,8,7,7,0,0,0,0,11,8,3,1,1,0,0,1825,0,1825
253939,277,-306,-125,6,6,4,2,2,2,0,9,6,4,1,1,3,0,2253,-3316,-1063
254392,317,24,140,21,7,5,1,1,1,0,20,13,5,1,1,1,0,8992,0,8992
255057,161,-4,161,9,3,3,3,0,0,0,9,6,5,1,1,0,0,2891,-4,2887
255512,582,-104,18,16,7,6,2,3,1,0,27,8,2,2,2,0,1,9106,-104,9002
256194,600,-4,520,13,9,4,2,3,1,0,14,8,8,1,2,3,0,14577,-6,14571
256797,1179,18,1179,15,7,4,4,2,0,0,9,12,5,7,2,2,0,19462,0,19462
257415,160,-806,-767,14,6,4,3,4,2,0,24,5,4,2,3,1,0,2071,-13202,-11131
258052,1286,0,1286,10,7,5,2,3,1,0,14,2,8,4,6,0,1,32771,0,32771
258641,93,-1,93,5,7,1,1,0,0,0,5,4,4,2,0,0,0,1314,-1,1313
259002,516,6,462,13,7,4,4,0,1,0,14,7,2,7,2,1,0,8684,0,8684
259574,466,-149,0,55,22,12,4,3,1,0,73,23,8,4,5,0,0,14975,-766,14209
261123,803,-163,800,20,9,5,8,2,0,0,17,20,7,8,2,1,0,22716,-753,21963
261931,141,-66,-14,10,9,4,4,2,0,0,15,7,5,5,2,0,0,3606,-218,3388
262503,83,-365,0,9,4,1,0,1,1,0,12,6,2,0,0,1,0,1570,-745,825
262945,70,-890,-890,10,5,3,1,3,2,0,20,6,2,0,0,1,0,1474,-11968,-10494
263468,165,-9,37,9,7,3,0,1,0,0,14,5,2,1,1,0,0,1636,-15,1621
263935,463,-624,0,20,9,7,6,0,3,0,30,8,9,5,1,3,0,3303,-24429,-21126
264779,81,-648,-648,16,4,4,6,2,0,0,25,5,3,2,1,0,0,1256,-11069,-9813
265380,64,-888,-888,16,3,2,6,2,1,1,19,6,4,3,2,0,1,1035,-13616,-12581
265973,91,-41,0,18,8,3,1,0,0,0,20,7,5,0,0,0,0,1713,-130,1583
266551,194,-99998,-99998,7,3,2,3,0,1,3,12,4,4,3,0,0,0,2008,-11615,-9607
266993,62,-816,-815,13,4,2,0,2,2,0,17,5,1,2,1,0,0,1141,-4172,-3031
267475,217,-244,-47,37,13,12,3,3,0,0,36,18,16,5,1,0,0,5438,-4025,1413
268548,493,-489,438,16,9,6,4,0,1,0,18,15,3,1,2,2,0,4163,-2159,2004
269210,58,-99999,-99999,11,6,6,4,2,2,1,16,11,3,3,0,1,0,1134,-16327,-15193
269781,211,-37,-20,17,8,2,3,1,0,0,20,11,4,0,0,1,0,2614,-361,2253
270397,327,-274,42,20,10,4,5,3,3,0,27,9,5,3,3,3,0,7926,-3144,4782
271170,56,-83,0,36,11,1,1,0,0,0,44,8,2,0,0,0,0,949,-1439,-490
271993,256,-5,0,32,13,4,2,1,0,0,37,16,4,1,1,0,0,5128,-8,5120
272880,220,-403,39,15,7,9,6,2,1,0,18,10,8,4,1,3,0,3778,-2968,810
273586,1121,-936,-936,14,8,5,1,6,2,2,23,6,4,8,4,3,0,38839,-6523,32316
274309,711,-15,665,11,5,5,2,0,0,0,11,4,5,3,1,2,0,8477,-16,8461
274807,119,-18,0,23,8,1,0,1,0,0,25,7,3,2,0,0,0,2043,-73,1970
275437,82,-646,-646,7,8,2,2,0,0,1,12,6,3,1,0,0,0,1087,-1544,-457
275887,66,-963,-832,12,7,9,2,2,2,0,25,7,6,0,1,1,0,1012,-26205,-25193
277134,144,-124,-88,11,4,4,1,2,0,0,14,6,4,1,1,0,0,2147,-472,1675
279283,146,-1030,-1030,11,3,4,5,1,1,1,16,9,1,4,3,0,0,2155,-9646,-7491
279849,94,-99999,-99999,17,2,3,3,5,1,2,24,5,2,4,1,0,1,1163,-26942,-25779
280479,150,-16,0,23,12,2,2,0,0,0,29,8,1,3,0,0,0,3646,-24,3622
281144,69,-1793,-937,15,13,6,15,5,5,2,27,11,8,7,8,2,2,1396,-37925,-36529
282089,174,-1207,-1207,12,9,3,4,1,4,0,22,6,6,1,4,0,0,2935,-19847,-16912
282727,214,-560,-560,3,7,6,3,3,1,0,10,6,6,1,1,1,0,2606,-3659,-1053
283203,96,0,0,17,3,0,1,0,0,0,18,3,1,1,0,0,0,1413,0,1413
283659,454,-16,0,10,4,2,1,2,1,0,14,2,0,3,2,1,0,3748,-16,3732
284121,154,-99996,-99996,9,2,4,3,2,2,1,17,3,4,1,0,1,0,1373,-9786,-8413
284622,121,-134,0,11,4,2,2,1,0,0,15,3,4,0,0,1,0,1508,-144,1364
285076,687,-252,687,13,5,4,0,1,2,0,14,5,3,4,3,1,1,9007,-752,8255
285608,62,-993,-993,8,11,6,3,3,2,0,18,9,2,6,0,0,0,1087,-13561,-12474
286200,1999,-14,1868,21,14,10,4,1,0,0,36,6,9,13,3,2,0,34685,-14,34671
287183,77,-836,-836,23,8,3,3,4,0,1,28,6,7,5,0,0,0,1362,-5725,-4363
287902,117,-458,0,8,8,5,2,3,0,0,16,4,3,5,1,1,0,2227,-4412,-2185
288442,62,-189,0,15,6,2,2,3,0,0,13,11,5,2,1,0,0,1327,-2077,-750
289005,473,-98,454,16,4,8,6,1,0,0,18,12,4,5,2,1,0,11982,-106,11876
289677,99998,-408,99998,36,10,10,7,3,1,0,38,20,8,4,3,2,1,3986,-20476,-16490
290767,288,-123,8,32,10,4,3,4,0,0,34,9,9,4,1,0,0,5080,-570,4510
291638,66,-948,-943,11,6,6,5,0,2,0,12,10,5,2,0,1,0,1294,-16938,-15644
292196,1067,-8,1067,13,5,5,0,2,1,0,16,7,3,4,6,1,0,23933,-8,23925
292818,845,-75,611,14,9,5,6,3,1,0,23,7,10,7,4,0,0,31383,-87,31296
293605,94,-605,-541,19,15,11,5,7,0,0,33,10,10,6,4,0,0,1770,-22208,-20438
294503,787,-14,778,14,9,3,0,0,0,0,18,5,1,1,1,0,1,3453,-39,3414
295010,69,-99987,-99987,26,8,2,6,3,3,1,31,7,7,3,2,1,0,1182,-16728,-15546
295787,100,-80,-77,9,5,7,3,1,0,0,13,6,9,1,1,0,0,2529,-262,2267
296326,710,29,670,12,10,5,4,0,0,0,18,7,7,5,3,0,0,27511,0,27511
296963,105,-940,-940,12,8,5,3,3,2,0,23,10,4,3,0,0,0,2511,-10414,-7903
297602,137,-10,0,64,11,6,3,0,0,0,70,9,5,5,0,0,0,6831,-30,6801
298808,165,-948,-915,7,3,3,1,1,3,0,14,2,4,0,2,0,0,1789,-9568,-7779
299247,69,-133,7,10,11,3,0,1,0,0,15,6,4,0,1,0,0,1629,-136,1493
299749,79,-99998,-99998,9,3,2,6,2,1,2,19,6,3,2,1,1,0,876,-15009,-14133
300310,291,-177,-50,9,16,7,9,1,0,0,10,14,11,5,3,0,0,9202,-1867,7335
301011,118,-33,0,12,7,9,1,1,0,0,16,10,4,1,1,0,0,2550,-74,2476
301600,866,10,866,10,6,1,3,0,0,0,12,4,6,2,2,1,0,12710,0,12710
302105,222,-706,-125,13,5,8,3,4,2,1,16,7,7,8,2,2,1,1165,-7413,-6248
302801,79,-85,-64,4,1,2,1,1,0,0,8,4,0,0,1,0,0,1045,-209,836
303151,1037,0,1037,14,7,2,3,0,0,0,15,7,4,3,0,3,0,11003,0,11003
303705,123,-139,-73,29,14,5,4,0,0,0,37,13,4,4,0,0,0,3967,-855,3112
304564,156,-59,66,14,11,5,3,1,0,0,17,9,6,5,1,0,0,3976,-124,3852
305201,121,-390,0,20,13,4,3,3,0,0,30,9,4,3,1,1,0,2733,-4400,-1667
305941,906,-30,605,15,6,9,5,3,2,0,25,5,7,8,4,2,0,31010,-58,30952
306702,86,-724,-724,13,10,8,10,2,0,0,23,12,9,3,1,0,0,1506,-9079,-7573
307441,99988,-138,99986,20,3,8,3,6,0,1,22,9,10,9,6,1,2,38476,-699,37777
308290,67,-99999,-99999,7,2,3,0,4,1,1,11,7,0,1,1,0,0,1240,-6438,-5198
308691,61,-81,0,12,6,3,0,0,0,0,16,6,0,1,0,0,0,1090,-281,809
309145,103,-934,-924,16,4,6,1,2,2,0,27,4,4,1,0,1,0,1591,-12196,-10605
309762,448,0,448,10,7,2,1,1,1,0,14,4,1,3,0,3,0,4453,0,4453
310241,177,-100000,-100000,9,3,1,1,0,0,3,14,2,1,1,2,0,0,1995,-4710,-2715
310651,681,0,605,14,7,2,3,0,0,0,19,2,3,3,2,1,0,7840,0,7840
311190,242,-986,-986,15,5,4,3,5,2,0,22,4,6,3,0,2,0,4358,-11833,-7475
311815,69,-32,31,6,7,4,0,0,0,0,9,7,3,0,0,0,0,1062,-100,962
312247,118,-172,0,26,7,2,3,4,0,0,26,8,8,2,1,1,0,1622,-1338,284
312976,771,0,771,22,10,2,2,1,0,0,23,10,7,3,0,2,0,13168,0,13168
313691,69,-740,0,22,6,5,7,3,0,1,24,12,6,2,2,1,1,1382,-8581,-7199
314436,217,-1037,-1032,9,4,1,2,1,2,1,14,2,1,3,2,0,0,2161,-4204,-2043
314894,183,-564,-498,6,4,5,1,2,1,0,11,5,4,2,1,0,0,1630,-4456,-2826
315338,181,-51,145,9,8,5,0,0,0,0,17,5,3,2,1,0,0,4089,-115,3974
315866,1145,-60,1145,17,13,4,3,3,1,0,26,9,9,3,5,3,0,18758,-115,18643
316705,945,7,767,17,9,2,0,2,0,0,14,10,8,3,1,2,0,15496,0,15496
317347,1130,-162,372,23,12,3,4,3,2,1,26,14,6,9,4,3,0,34803,-335,34468
318253,735,0,717,12,7,3,3,0,0,0,17,6,3,5,0,2,0,8164,0,8164
319145,128,-475,-443,12,3,4,4,1,1,0,17,5,1,1,3,0,0,1912,-3124,-1212
319665,718,-5,0,24,12,8,3,2,1,1,25,19,5,5,1,3,0,16882,-5,16877
320566,750,-489,-445,9,8,3,2,0,1,2,10,5,6,2,2,2,0,6804,-1024,5780
321059,486,-99984,-1507,16,5,3,7,3,3,5,25,4,5,5,3,0,5,1717,-32983,-31266
321776,175,-632,-508,7,9,6,5,5,1,0,15,11,5,6,3,0,0,2841,-20376,-17535
322434,873,-45,825,7,7,3,5,1,1,0,9,6,7,3,0,2,1,8117,-60,8057
322947,141,-736,-715,11,11,5,4,2,1,0,22,9,4,2,3,0,0,2070,-13771,-11701
323602,71,-100000,-100000,11,8,5,5,4,3,2,24,10,3,3,2,3,0,1422,-34173,-32751
324311,80,-16,0,14,7,4,1,0,0,0,19,6,3,0,0,0,0,1408,-21,1387
324835,206,0,0,16,5,0,4,1,0,0,14,4,5,3,1,0,0,2538,0,2538
325347,154,-601,-506,10,5,4,2,2,0,1,14,6,1,3,1,1,0,1645,-3567,-1922
325837,141,-14,-14,9,6,2,0,1,0,0,11,7,0,1,1,0,0,2009,-17,1992
326272,867,-1215,-1215,16,9,3,12,6,3,1,26,5,11,4,5,4,0,21639,-25843,-4204
328563,99996,23,1031,12,15,8,4,4,1,1,29,3,12,12,6,2,1,65608,0,65608
329484,99997,0,99997,18,10,1,5,1,2,0,15,9,7,5,2,2,1,13539,0,13539
330154,178,-643,-38,28,7,9,4,2,1,0,31,13,4,5,5,1,0,2092,-25232,-23140
331034,96,-1183,-1183,13,6,0,2,0,1,1,14,8,2,1,1,0,0,1832,-3005,-1173
331524,308,-166,-151,7,7,2,2,1,1,0,16,5,2,1,2,0,0,2518,-680,1838
332027,81,-806,-800,12,4,0,0,4,1,0,15,6,1,2,0,0,0,1329,-4265,-2936
332505,366,-111,366,16,8,5,2,3,1,0,20,12,2,3,2,2,0,9756,-116,9640
333181,89,-380,-380,11,4,2,0,0,1,0,13,5,3,1,0,0,0,1503,-742,761
333610,67,-70,-17,14,9,2,1,0,0,0,16,7,5,1,0,0,0,1487,-188,1299
334144,1116,25,856,16,9,7,6,9,1,0,19,10,11,13,6,3,0,40208,0,40208
335035,853,-37,853,20,8,1,1,2,0,0,27,7,4,3,1,2,0,18723,-173,18550
335725,1389,-122,1316,15,6,1,3,2,1,0,22,6,6,3,2,4,0,21208,-309,20899
336427,940,15,868,11,4,4,8,1,0,1,18,8,1,3,2,1,2,9127,0,9127
337013,99996,-344,99996,21,6,8,5,2,0,0,24,6,6,4,4,1,2,9067,-4217,4850
337759,81,-959,-818,10,4,5,3,0,3,0,14,6,5,2,2,1,0,1334,-8379,-7045
338287,59,-142,0,20,4,5,1,1,0,0,18,9,4,1,1,0,0,1323,-737,586
338852,77,0,0,13,3,6,0,0,0,0,13,6,4,0,0,0,0,2005,0,2005
339805,177,-100000,-100000,12,11,3,6,8,4,2,25,12,5,6,1,4,0,2610,-47677,-45067
340608,198,-1,198,12,3,2,3,0,0,0,17,7,1,1,1,0,0,3129,-1,3128
341110,102,-1105,-1105,27,8,2,1,0,0,1,28,11,2,1,0,0,0,1852,-2103,-251
341779,99996,-191,99983,22,10,8,9,6,3,5,25,10,12,11,18,2,4,88386,-354,88032
342890,815,19,815,6,6,6,3,0,0,0,13,9,6,4,1,0,0,14140,0,14140
343464,55,-952,-952,11,3,1,0,2,1,0,17,4,1,0,0,0,0,893,-8271,-7378
343902,74,-1152,-1152,6,6,2,1,4,3,0,9,7,4,0,1,2,0,956,-17112,-16156
344361,99995,28,99995,18,4,2,2,3,3,0,16,4,6,4,6,2,1,22187,0,22187
345013,882,14,852,10,7,3,5,0,0,0,16,5,3,5,3,1,0,13033,0,13033
345581,169,-77,24,15,9,5,1,1,0,0,19,7,3,1,4,0,0,2569,-215,2354
346161,55,-301,0,19,5,0,2,0,1,0,23,2,2,1,0,1,0,882,-554,328
346696,70,-118,0,23,8,6,2,0,0,0,32,8,5,1,0,0,0,2163,-421,1742
347433,100000,13,100000,13,7,3,1,0,0,0,16,6,4,2,0,1,1,8519,0,8519
347968,156,-961,-944,8,2,2,2,1,1,1,13,4,2,3,0,0,0,1529,-9680,-8151
348414,402,-87,73,19,10,8,3,0,1,0,25,9,5,6,2,0,0,6459,-207,6252
349147,82,-705,-705,15,6,3,2,1,0,1,17,5,5,2,1,0,0,1855,-1644,211
349709,139,-1165,-916,13,3,2,2,4,3,0,20,5,1,0,3,2,0,1951,-9604,-7653
350259,125,-11,33,17,7,4,1,0,0,0,21,7,3,2,0,0,0,3230,-11,3219
350832,130,-41,-41,13,8,5,1,2,0,0,17,6,2,4,1,0,0,2042,-46,1996
351379,64,-31,5,15,5,3,1,0,0,0,17,5,2,1,0,0,0,987,-271,716
351880,838,-60,728,14,1,5,3,0,2,0,15,3,6,1,2,4,0,12135,-288,11847
352441,153,-100,0,32,8,1,1,1,0,0,39,4,2,2,1,0,0,1653,-565,1088
353204,796,-16,796,12,2,8,2,0,0,0,10,11,8,4,0,0,0,16346,-16,16330
353779,726,-15,714,18,9,4,5,1,0,0,21,9,9,7,3,0,0,19559,-15,19544
354538,718,2,718,11,7,7,2,2,0,0,19,6,4,6,3,1,0,15256,0,15256
355198,76,-870,-807,13,10,6,4,1,2,0,22,10,5,2,1,0,0,1423,-23078,-21655
355861,715,0,715,8,2,2,1,2,0,0,10,5,1,3,1,2,0,6274,0,6274
356292,935,-1,891,10,5,1,3,5,1,0,11,7,5,6,3,2,0,20188,-1,20187
356885,752,-6,684,15,8,6,1,4,1,0,18,9,8,1,2,4,0,23026,-6,23020
357555,785,-25,732,14,9,4,4,3,0,0,16,12,6,3,3,2,0,15971,-25,15946
358237,691,-17,484,11,5,3,4,1,2,0,20,8,7,2,2,1,0,14497,-17,14480
358880,67,-7,0,17,6,2,0,0,0,0,17,7,2,0,0,0,0,1402,-7,1395
359380,1173,-2,0,15,8,8,1,2,1,1,27,7,4,8,2,2,0,15289,-2,15287
360158,373,-429,-414,13,7,6,2,4,2,0,18,8,5,2,5,1,0,4914,-1266,3648
360817,123,-1202,-1202,14,11,5,6,9,1,0,25,16,4,3,2,3,0,1633,-35339,-33706
361615,113,-866,-820,12,14,11,10,5,1,0,20,13,16,2,5,1,0,1862,-35789,-33927
362438,900,-131,891,17,13,3,4,4,2,0,20,11,3,9,3,5,0,15655,-517,15138
363217,3468,-59,1058,12,5,7,2,1,0,1,18,2,3,4,3,4,2,18115,-267,17848
363820,129,-17,0,17,4,1,3,0,0,0,17,6,2,0,1,0,0,1406,-23,1383
364326,965,-1,863,13,12,4,3,0,3,0,25,5,7,5,3,2,0,23859,-1,23858
365059,99996,-251,99996,14,1,3,3,1,3,0,19,2,4,3,2,5,1,23461,-407,23054
365674,432,0,0,17,8,2,1,0,1,0,23,4,7,3,1,0,0,7808,0,7808
366319,122,-99996,-99990,12,3,6,5,3,2,1,25,2,5,2,3,0,0,1435,-29367,-27932
366954,444,-1009,-1009,10,2,6,7,4,5,1,15,6,5,6,3,4,1,6012,-17279,-11267
367593,99996,-49,99996,11,2,8,0,0,0,0,9,10,1,1,3,1,1,17498,-78,17420
368072,70,-718,-718,13,6,7,8,2,1,0,25,5,7,2,1,1,0,1051,-18359,-17308
368737,258,-217,234,13,7,8,6,0,3,0,12,7,9,7,3,2,0,4498,-2458,2040
369383,70,-2,9,13,3,2,1,0,0,0,19,2,3,0,0,0,0,1702,-2,1700
369860,921,-37,335,25,15,11,11,7,3,0,32,12,20,11,10,2,0,66802,-50,66752
371043,120,-557,-379,16,7,12,4,2,1,0,27,9,6,6,3,0,0,2019,-12998,-10979
371822,135,-53,0,31,5,5,3,1,0,0,33,9,9,0,0,0,0,2548,-185,2363
372604,788,-216,673,13,5,4,3,3,1,0,11,5,5,2,8,1,0,12458,-936,11522
373175,71,-81,-8,17,7,3,3,0,0,0,20,9,6,1,0,0,0,1612,-971,641
373769,85,-980,-980,9,8,3,3,5,0,0,16,8,4,4,0,0,0,1794,-8095,-6301
374323,70,-1130,-1117,8,5,3,2,1,3,0,16,8,4,0,1,0,0,1396,-12261,-10865
